system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
lmh,CPA,185,0.4625,Light_nC4,4.796611050236568e-08,0.009149333040162752,0.027445947471131823,0.645543030961116
lmh,CPA,185,0.4625,Middle_nC10,2.053360524340857e-07,0.03916698496491841,0.11749217207756582,0.645543030961116
lmh,CPA,185,0.4625,Heavy_squalane,1.494355138849809e-06,0.28504193278171336,0.8550618804513023,0.645543030961116
lmh,CPA,186,0.465,H2O,3.511424048614781e-06,0.6696727442214515,0.0,0.6490349896639203
lmh,CPA,186,0.465,Light_nC4,4.781146270558142e-08,0.009118247466556784,0.027603678797457936,0.6490349896639203
lmh,CPA,186,0.465,Middle_nC10,2.035694847916836e-07,0.038823261911067816,0.11752969587558026,0.6490349896639203
lmh,CPA,186,0.465,Heavy_squalane,1.480687558892704e-06,0.2823857464009239,0.8548666253269619,0.6490349896639203
lmh,CPA,187,0.4675,H2O,3.527728556288732e-06,0.6726689520813879,0.0,0.652480909923352
lmh,CPA,187,0.4675,Light_nC4,4.765966704824129e-08,0.009087767887565436,0.027763232193681257,0.652480909923352
lmh,CPA,187,0.4675,Middle_nC10,2.018234471974329e-07,0.038483790508693265,0.11756840896517064,0.652480909923352
lmh,CPA,187,0.4675,Heavy_squalane,1.467163806248271e-06,0.2797594895223535,0.8546683588411481,0.652480909923352
lmh,CPA,188,0.47,H2O,3.543908959593762e-06,0.6756439682662106,0.0,0.6558959192376479
lmh,CPA,188,0.47,Light_nC4,4.751006448609901e-08,0.00905776329695871,0.027925373388439846,0.6558959192376479
lmh,CPA,188,0.47,Middle_nC10,2.000900574095929e-07,0.038147041004780224,0.11760854515598736,0.6558959192376479
lmh,CPA,188,0.47,Heavy_squalane,1.453722321505067e-06,0.27715122743205034,0.8544660814555728,0.6558959192376479
lmh,CPA,189,0.4725,H2O,3.56001922336514e-06,0.6786080363298607,0.0,0.6592910373797809
lmh,CPA,189,0.4725,Light_nC4,4.736216781539204e-08,0.009028138805145993,0.028090742226560543,0.6592910373797809
lmh,CPA,189,0.4725,Middle_nC10,1.983633657773784e-07,0.03781186720748278,0.11765031949053648,0.6592910373797809
lmh,CPA,189,0.4725,Heavy_squalane,1.440316345735354e-06,0.2745519576575105,0.854258938282903,0.6592910373797809
lmh,CPA,190,0.475,H2O,3.576104936046082e-06,0.6815697756547094,0.0,0.6626755703842964
lmh,CPA,190,0.475,Light_nC4,4.721560754838485e-08,0.008998821796245742,0.028259948673992227,0.6626755703842964
lmh,CPA,190,0.475,Middle_nC10,1.96638414302343e-07,0.037477311856885256,0.11769395299689467,0.6626755703842964
lmh,CPA,190,0.475,Heavy_squalane,1.426906533770437e-06,0.2719540906921596,0.8540460983291132,0.6626755703842964
lmh,CPA,191,0.4775,H2O,3.592208605291761e-06,0.6845371148029379,0.0,0.6660582610793326
lmh,CPA,191,0.4775,Light_nC4,4.707010923419264e-08,0.00896975657849256,0.02843363514186262,0.6660582610793326
lmh,CPA,191,0.4775,Middle_nC10,1.949107256537454e-07,0.03714250491650529,0.11773969826372208,0.6660582610793326
lmh,CPA,191,0.4775,Heavy_squalane,1.413456783248045e-06,0.2693506237020643,0.8538266665944153,0.6660582610793326
lmh,CPA,192,0.48,H2O,3.608356371542749e-06,0.687515108357857,0.0,0.6694442105723526
lmh,CPA,192,0.48,Light_nC4,4.692555158665758e-08,0.008940920009533178,0.028612327343404177,0.6694442105723526
lmh,CPA,192,0.48,Middle_nC10,1.931774865448406e-07,0.036806907887923145,0.11778779989809665,0.6694442105723526
lmh,CPA,192,0.48,Heavy_squalane,1.399943611113728e-06,0.26673706374468664,0.8535998727584992,0.6694442105723526
lmh,CPA,193,0.4825,H2O,3.624579519645032e-06,0.6905096061794647,0.0,0.6728396877890694
lmh,CPA,193,0.4825,Light_nC4,4.678187438634326e-08,0.008912298235910866,0.02879668776110336,0.6728396877890694
lmh,CPA,193,0.4825,Middle_nC10,1.914355498907928e-07,0.03646990925358047,0.11783858233328025,0.6728396877890694
lmh,CPA,193,0.4825,Heavy_squalane,1.386340051723041e-06,0.2641081863310439,0.8533647299056164,0.6728396877890694
lmh,CPA,194,0.485,H2O,3.640905796587042e-06,0.6935258646880491,0.0,0.6762500513855609
lmh,CPA,194,0.485,Light_nC4,4.66391300376504e-08,0.00888389999488046,0.028987437996481506,0.6762500513855609
lmh,CPA,194,0.485,Middle_nC10,1.896821986531097e-07,0.03613098448197746,0.11789244284905416,0.6762500513855609
lmh,CPA,194,0.485,Heavy_squalane,1.372621484513755e-06,0.26145925083509297,0.8531201191544644,0.6762500513855609
lmh,CPA,195,0.4875,H2O,3.657358896117137e-06,0.6965684713184592,0.0,0.6796795908023743
lmh,CPA,195,0.4875,Light_nC4,4.64975258441124e-08,0.008855764888622128,0.02918538138439952,0.6796795908023743
lmh,CPA,195,0.4875,Middle_nC10,1.87915234636093e-07,0.03578971368297474,0.11794988424072758,0.6796795908023743
lmh,CPA,195,0.4875,Heavy_squalane,1.358765866576104e-06,0.2587860501099438,0.8528647343748729,0.6796795908023743
lmh,CPA,196,0.49,H2O,3.673937067068532e-06,0.6996371890655512,0.0,0.6831271445955077
lmh,CPA,196,0.49,Light_nC4,4.635775893019634e-08,0.008828026054126206,0.02939120867414187,0.6831271445955077
lmh,CPA,196,0.49,Middle_nC10,1.861356547239606e-07,0.03544628660715123,0.11801156906500994,0.6831271445955077
lmh,CPA,196,0.49,Heavy_squalane,1.344772749305024e-06,0.25608849827317137,0.8525972222608481,0.6831271445955077
lmh,CPA,197,0.4925,H2O,3.690434536611405e-06,0.7026910950836524,0.0,0.6865522410195521
lmh,CPA,197,0.4925,Light_nC4,4.622237771900682e-08,0.008801146015331473,0.029602698976701716,0.6865522410195521
lmh,CPA,197,0.4925,Middle_nC10,1.843693481850117e-07,0.03510554052394695,0.11807766246969435,0.6865522410195521
lmh,CPA,197,0.4925,Heavy_squalane,1.330832715677654e-06,0.2534022183770692,0.8523196385536039,0.6865522410195521
lmh,CPA,198,0.495,H2O,3.706312462214027e-06,0.7056250080132602,0.0,0.6898481598163293
lmh,CPA,198,0.495,Light_nC4,4.609616200950864e-08,0.008776001758877548,0.029812321011537784,0.6898481598163293
lmh,CPA,198,0.495,Middle_nC10,1.826811476025695e-07,0.03477968669806417,0.11814755887833991,0.6898481598163293
lmh,CPA,198,0.495,Heavy_squalane,1.317434472814013e-06,0.25081930352979803,0.8520401201101223,0.6898481598163293
lmh,CPA,199,0.4975,H2O,3.721729399890392e-06,0.7084821258965537,0.0,0.693030818606223
lmh,CPA,199,0.4975,Light_nC4,4.597814181719057e-08,0.008752568539877123,0.0300241231066718,0.693030818606223
lmh,CPA,199,0.4975,Middle_nC10,1.810454602302793e-07,0.034464481096246766,0.11822424680559004,0.693030818606223
lmh,CPA,199,0.4975,Heavy_squalane,1.304349742440768e-06,0.24830082446732243,0.8517516300877382,0.693030818606223
lmh,CPA,200,0.5,H2O,3.736479931884246e-06,0.7112366228423206,0.0,0.6960266311407263
lmh,CPA,200,0.5,Light_nC4,4.586543147850253e-08,0.008730456254190472,0.030233945662102427,0.6960266311407263
lmh,CPA,200,0.5,Middle_nC10,1.794698596369776e-07,0.03416197576252462,0.11830439198621243,0.6960266311407263
lmh,CPA,200,0.5,Heavy_squalane,1.291682434294863e-06,0.24587094514096444,0.8514616623516852,0.6960266311407263
lmh,CPA,201,0.5025,H2O,3.748507850527081e-06,0.7134426799739395,0.0,0.6983851696739133
lmh,CPA,201,0.5025,Light_nC4,4.573968042833029e-08,0.008705501358720913,0.03037961605004264,0.6983851696739133
lmh,CPA,201,0.5025,Middle_nC10,1.78171210779389e-07,0.03391081229689174,0.11833867058014003,0.6983851696739133
lmh,CPA,201,0.5025,Heavy_squalane,1.281693404547233e-06,0.24394100637044788,0.8512817133698174,0.6983851696739133
lmh,CPA,202,0.505,H2O,3.759982792897288e-06,0.7155358847639395,0.0,0.7006198023177159
lmh,CPA,202,0.505,Light_nC4,4.561772126106753e-08,0.008681187745090935,0.030517690211599842,0.7006198023177159
lmh,CPA,202,0.505,Middle_nC10,1.769390065420571e-07,0.03367201808329707,0.1183700026815494,0.7006198023177159
lmh,CPA,202,0.505,Heavy_squalane,1.272239272312511e-06,0.24211090940767255,0.8511123071068507,0.7006198023177159
lmh,CPA,203,0.5075,H2O,3.771159393223304e-06,0.7175655228906201,0.0,0.7027839864522155
lmh,CPA,203,0.5075,Light_nC4,4.549842707640079e-08,0.008657311773786664,0.030652460926128014,0.7027839864522155
lmh,CPA,203,0.5075,Middle_nC10,1.757447140110713e-07,0.033440206168753026,0.11839987281652752,0.7027839864522155
lmh,CPA,203,0.5075,Heavy_squalane,1.263088808182485e-06,0.2403369591668402,0.8509476662573445,0.7027839864522155
lmh,CPA,204,0.51,H2O,3.782110106866661e-06,0.719544789635382,0.0,0.7048917673394147
lmh,CPA,204,0.51,Light_nC4,4.538154773750233e-08,0.008633819560362256,0.030785021070343057,0.7048917673394147
lmh,CPA,204,0.51,Middle_nC10,1.745809700373866e-07,0.03321395300782579,0.11842872508820415,0.7048917673394147
lmh,CPA,204,0.51,Heavy_squalane,1.254181275526618e-06,0.23860743779642982,0.8507862538414528,0.7048917673394147
lmh,CPA,205,0.5125,H2O,3.792850372014852e-06,0.7214756384328433,0.0,0.7069449422948166
lmh,CPA,205,0.5125,Light_nC4,4.526712129822793e-08,0.008610707524775532,0.030915455568504575,0.7069449422948166
lmh,CPA,205,0.5125,Middle_nC10,1.734469332492531e-07,0.03299305921043954,0.11845663705967925,0.7069449422948166
lmh,CPA,205,0.5125,Heavy_squalane,1.245508951900603e-06,0.23692059483194147,0.8506279073718161,0.7069449422948166
lmh,CPA,206,0.515,H2O,3.803348141198079e-06,0.7233523412523396,0.0,0.7089374642297505
lmh,CPA,206,0.515,Light_nC4,4.515554166296134e-08,0.008588055989040087,0.031043299003204423,0.7089374642297505
lmh,CPA,206,0.515,Middle_nC10,1.723460106880088e-07,0.032778195870704865,0.11848354697482888,0.7089374642297505
lmh,CPA,206,0.515,Heavy_squalane,1.237097124751621e-06,0.23528140688791557,0.8504731540219667,0.7089374642297505
lmh,CPA,207,0.5175,H2O,3.813573286541525e-06,0.7251730655775598,0.0,0.710868663835558
lmh,CPA,207,0.5175,Light_nC4,4.504702260706071e-08,0.00856595246101301,0.031168533313573138,0.710868663835558
lmh,CPA,207,0.5175,Middle_nC10,1.712786592191562e-07,0.03256962985667726,0.1185095992324174,0.710868663835558
lmh,CPA,207,0.5175,Heavy_squalane,1.228946771447798e-06,0.23369135210475006,0.8503218674540095,0.710868663835558
lmh,CPA,208,0.52,H2O,3.823571233395099e-06,0.7269496805934773,0.0,0.712752452138562
lmh,CPA,208,0.52,Light_nC4,4.494097715148991e-08,0.00854432335417105,0.03129211997532987,0.712752452138562
lmh,CPA,208,0.52,Middle_nC10,1.702372782324185e-07,0.03236605975986318,0.11853514703887219,0.712752452138562
lmh,CPA,208,0.52,Heavy_squalane,1.220997279764255e-06,0.23213993629248847,0.8501727329857979,0.712752452138562
lmh,CPA,209,0.5225,H2O,3.833351877388686e-06,0.7286845901246566,0.0,0.7145915806457593
lmh,CPA,209,0.5225,Light_nC4,4.483728935446975e-08,0.008523152285675127,0.0314141842868089,0.7145915806457593
lmh,CPA,209,0.5225,Middle_nC10,1.692203783942977e-07,0.03216722232006179,0.11856024814381576,0.7145915806457593
lmh,CPA,209,0.5225,Heavy_squalane,1.21323673356718e-06,0.23062503526960645,0.8500255675693753,0.7145915806457593
lmh,CPA,210,0.525,H2O,3.842913862367748e-06,0.7303775786489876,0.0,0.7163858050398224
lmh,CPA,210,0.525,Light_nC4,4.473597587278332e-08,0.008502442393109318,0.03153462664753786,0.7163858050398224
lmh,CPA,210,0.525,Middle_nC10,1.682281114953496e-07,0.0319731446332656,0.11858488798170397,0.7163858050398224
lmh,CPA,210,0.525,Heavy_squalane,1.20566618128216e-06,0.22914683432463756,0.8498804853707581,0.7163858050398224
lmh,CPA,211,0.5275,H2O,3.852259183235449e-06,0.7320290600745885,0.0,0.7181355610164577
lmh,CPA,211,0.5275,Light_nC4,4.463701406516636e-08,0.008482189254778082,0.031653392181775604,0.7181355610164577
lmh,CPA,211,0.5275,Middle_nC10,1.67260251295773e-07,0.03178378159930801,0.11860906114728288,0.7181355610164577
lmh,CPA,211,0.5275,Heavy_squalane,1.19828379229095e-06,0.22770496907132548,0.8497375466709415,0.7181355610164577
lmh,CPA,212,0.53,H2O,3.861391966482869e-06,0.7336398488303572,0.0,0.7198417170214427
lmh,CPA,212,0.53,Light_nC4,4.454035637664871e-08,0.008462383669580716,0.031770456775987804,0.7198417170214427
lmh,CPA,212,0.53,Middle_nC10,1.663163300803613e-07,0.0315990420856741,0.11863276825349485,0.7198417170214427
lmh,CPA,212,0.53,Heavy_squalane,1.191085900982036e-06,0.22629872541438806,0.8495967749705173,0.7198417170214427
lmh,CPA,213,0.5325,H2O,3.870317945426676e-06,0.7352110580155075,0.0,0.7215054645194804
lmh,CPA,213,0.5325,Light_nC4,4.44459374127539e-08,0.008443012985104867,0.03188582167301887,0.7215054645194804
lmh,CPA,213,0.5325,Middle_nC10,1.65395700378713e-07,0.03141880062084765,0.11865601480702206,0.7215054645194804
lmh,CPA,213,0.5325,Heavy_squalane,1.184067475435593e-06,0.22492712837854,0.8494581635199592,0.7215054645194804
lmh,CPA,214,0.535,H2O,3.879044008766781e-06,0.7367440182319948,0.0,0.7231282305199594
lmh,CPA,214,0.535,Light_nC4,4.435367901718709e-08,0.008424062121657454,0.03199950886237096,0.7231282305199594
lmh,CPA,214,0.535,Middle_nC10,1.644975827526675e-07,0.03124290671432204,0.11867881027620825,0.7231282305199594
lmh,CPA,214,0.535,Heavy_squalane,1.177222481047608e-06,0.22358901293202582,0.8493216808614208,0.7231282305199594
lmh,CPA,215,0.5375,H2O,3.887577808161635e-06,0.7382402015042577,0.0,0.7247115954879126
lmh,CPA,215,0.5375,Light_nC4,4.426349511550128e-08,0.008405514478642113,0.032111556193678975,0.7247115954879126
lmh,CPA,215,0.5375,Middle_nC10,1.636211119259654e-07,0.031071193580996283,0.11870116709881896,0.7247115954879126
lmh,CPA,215,0.5375,Heavy_squalane,1.170544231739457e-06,0.22228309043610386,0.849187276707502,0.7247115954879126
lmh,CPA,216,0.54,H2O,3.895927387186913e-06,0.7397011519420911,0.0,0.7262572184444771
lmh,CPA,216,0.54,Light_nC4,4.417529578820869e-08,0.008387352723612984,0.03222201245295962,0.7262572184444771
lmh,CPA,216,0.54,Middle_nC10,1.627653782538865e-07,0.030903486083097717,0.11872309967435044,0.7262572184444771
lmh,CPA,216,0.54,Heavy_squalane,1.164025706555624e-06,0.22100800925119818,0.8490548878726899,0.7262572184444771
lmh,CPA,217,0.5425,H2O,3.904100808691038e-06,0.7411284156463267,0.0,0.7277667611910372
lmh,CPA,217,0.5425,Light_nC4,4.408899128412512e-08,0.00836955956288531,0.032330931893439184,0.7277667611910372
lmh,CPA,217,0.5425,Middle_nC10,1.619294697435782e-07,0.030739608744310285,0.11874462321176771,0.7277667611910372
lmh,CPA,217,0.5425,Heavy_squalane,1.157659871209666e-06,0.21976241604647778,0.8489244448947931,0.7277667611910372
lmh,CPA,218,0.545,H2O,3.912105804751451e-06,0.7425234746202228,0.0,0.72924181680491
lmh,CPA,218,0.545,Light_nC4,4.400449575034793e-08,0.008352118453385002,0.032438368667068396,0.72924181680491
lmh,CPA,218,0.545,Middle_nC10,1.611125117358104e-07,0.03057939329595045,0.11876575253159853,0.72924181680491
lmh,CPA,218,0.545,Heavy_squalane,1.151439982231439e-06,0.21854501363044165,0.8487958788013331,0.72924181680491
lmh,CPA,219,0.5475,H2O,3.919949454498926e-06,0.743887687241782,0.0,0.7306838451800014
lmh,CPA,219,0.5475,Light_nC4,4.392173048341597e-08,0.00833501423633577,0.03254437143834007,0.7306838451800014
lmh,CPA,219,0.5475,Middle_nC10,1.603137023856557e-07,0.030422685467018807,0.11878650088853493,0.7306838451800014
lmh,CPA,219,0.5475,Heavy_squalane,1.145359859411559e-06,0.21735461305486348,0.848669127673125,0.7306838451800014
lmh,CPA,220,0.55,H2O,3.927637916431538e-06,0.7452222355504462,0.0,0.7320941159368536
lmh,CPA,220,0.55,Light_nC4,4.384062700919234e-08,0.008318233697419564,0.03264897827874057,0.7320941159368536
lmh,CPA,220,0.55,Middle_nC10,1.595323448443652e-07,0.030269350993417835,0.1188068788452345,0.7320941159368536
lmh,CPA,220,0.55,Heavy_squalane,1.139414132689289e-06,0.21619017975871643,0.8485441428760249,0.7320941159368536
lmh,CPA,221,0.5525,H2O,3.935176173817778e-06,0.7465280803723082,0.0,0.7334736597552145
lmh,CPA,221,0.5525,Light_nC4,4.376112940470736e-08,0.008301766042084479,0.032752211977872724,0.7334736597552145
lmh,CPA,221,0.5525,Middle_nC10,1.587678735945776e-07,0.030119280729524384,0.11882689322653418,0.7334736597552145
lmh,CPA,221,0.5525,Heavy_squalane,1.133598444950558e-06,0.2150508728560829,0.8484208947955931,0.7334736597552145
lmh,CPA,222,0.555,H2O,3.942567841396862e-06,0.7478059248200818,0.0,0.7348232287527441
lmh,CPA,222,0.555,Light_nC4,4.368319635867989e-08,0.008285603283500127,0.032854075884174036,0.7348232287527441
lmh,CPA,222,0.555,Middle_nC10,1.580198765001856e-07,0.029972394804577186,0.11884654618945557,0.7348232287527441
lmh,CPA,222,0.555,Heavy_squalane,1.127909621550302e-06,0.21393607709184093,0.8482993779263704,0.7348232287527441
lmh,CPA,223,0.5575,H2O,3.949815030788492e-06,0.7490561875646297,0.0,0.736143267442656
lmh,CPA,223,0.5575,Light_nC4,4.360680277897196e-08,0.0082697405288315,0.0329545504572317,0.736143267442656
lmh,CPA,223,0.5575,Middle_nC10,1.572881113051426e-07,0.029828645666972305,0.11886583445708414,0.736143267442656
lmh,CPA,223,0.5575,Heavy_squalane,1.122345796954099e-06,0.21284542623956654,0.8481796150856841,0.736143267442656
lmh,CPA,224,0.56,H2O,3.956918233141059e-06,0.7502789821236201,0.0,0.7374338901828146
lmh,CPA,224,0.56,Light_nC4,4.353194091047492e-08,0.008254176202738928,0.033053590254165204,0.7374338901828146
lmh,CPA,224,0.56,Middle_nC10,1.565725179496398e-07,0.02968802044275152,0.11888474864958325,0.7374338901828146
lmh,CPA,224,0.56,Heavy_squalane,1.116906509562273e-06,0.21177882123088954,0.8480616610962515,0.7374338901828146
lmh,CPA,225,0.5625,H2O,3.963876214410566e-06,0.7514740991245321,0.0,0.7386948618218088
lmh,CPA,225,0.5625,Light_nC4,4.345862126464848e-08,0.008238912240830972,0.03315112111779188,0.7386948618218088
lmh,CPA,225,0.5625,Middle_nC10,1.558732290011767e-07,0.02955054295476007,0.11890327265956618,0.7386948618218088
lmh,CPA,225,0.5625,Heavy_squalane,1.111592782123897e-06,0.21073644567987676,0.8479456062226419,0.7386948618218088
lmh,CPA,226,0.565,H2O,3.970685976890305e-06,0.7526409974578612,0.0,0.7399255879766872
lmh,CPA,226,0.565,Light_nC4,4.338687327290006e-08,0.008223954189967776,0.033247038132629844,0.7399255879766872
lmh,CPA,226,0.565,Middle_nC10,1.551905755398282e-07,0.02941627473191206,0.11892138321062659,0.7399255879766872
lmh,CPA,226,0.565,Heavy_squalane,1.106407166653472e-06,0.20971877362025906,0.8478315786567435,0.7399255879766872
lmh,CPA,227,0.5675,H2O,3.977342752605594e-06,0.753778804437666,0.0,0.7411251150604216
lmh,CPA,227,0.5675,Light_nC4,4.331674526361245e-08,0.008209311213006873,0.03334120441685771,0.7411251150604216
lmh,CPA,227,0.5675,Middle_nC10,1.545250870239733e-07,0.029285314994854605,0.11893904961338177,0.7411251150604216
lmh,CPA,227,0.5675,Heavy_squalane,1.101353743314086e-06,0.20872656935447242,0.8477197459697606,0.7411251150604216
lmh,CPA,228,0.57,H2O,3.983840079249284e-06,0.7548863303292905,0.0,0.7422921458657292
lmh,CPA,228,0.57,Light_nC4,4.324830369937236e-08,0.008194995939379675,0.03343345130603687,0.7422921458657292
lmh,CPA,228,0.57,Middle_nC10,1.53877482804784e-07,0.029157799009015727,0.11895623384932746,0.7422921458657292
lmh,CPA,228,0.57,Heavy_squalane,1.096438054796406e-06,0.20776087472231414,0.8476103148446358,0.7422921458657292
lmh,CPA,229,0.5725,H2O,3.990169943016585e-06,0.7559620970743561,0.0,0.7434250705338057
lmh,CPA,229,0.5725,Light_nC4,4.318163151784219e-08,0.008181024162755669,0.03352358000407974,0.7434250705338057
lmh,CPA,229,0.5725,Middle_nC10,1.532486547995258e-07,0.029033894824161396,0.11897289099803385,0.7434250705338057
lmh,CPA,229,0.5725,Heavy_squalane,1.091666972763765e-06,0.20682298393872686,0.8475035289978865,0.7434250705338057
lmh,CPA,230,0.575,H2O,3.996323034343288e-06,0.7570043838360511,0.0,0.7445220157574187
lmh,CPA,230,0.575,Light_nC4,4.311682577020563e-08,0.008167414356808752,0.033611365035072095,0.7445220157574187
lmh,CPA,230,0.575,Middle_nC10,1.526396409761675e-07,0.028913798102186646,0.1189889700836353,0.7445220157574187
lmh,CPA,230,0.575,Heavy_squalane,1.087048492981236e-06,0.2059144037049535,0.8473996648812926,0.7445220157574187
lmh,CPA,231,0.5775,H2O,4.002289071464585e-06,0.7580112905791447,0.0,0.7455809135486718
lmh,CPA,231,0.5775,Light_nC4,4.305399392390944e-08,0.00815418699552023,0.03369655970741535,0.7455809135486718
lmh,CPA,231,0.5775,Middle_nC10,1.520515869126053e-07,0.028797724894982217,0.11900441538740798,0.7455809135486718
lmh,CPA,231,0.5775,Heavy_squalane,1.082591439207786e-06,0.20503679753035275,0.8472990249051767,0.7455809135486718
lmh,CPA,232,0.58,H2O,4.008057238743481e-06,0.7589808201582364,0.0,0.7465995900922883
lmh,CPA,232,0.58,Light_nC4,4.299324927914858e-08,0.008141363672088044,0.03377890372638848,0.7465995900922883
lmh,CPA,232,0.58,Middle_nC10,1.514856968482109e-07,0.028685902318136915,0.11901916825445212,0.7465995900922883
lmh,CPA,232,0.58,Heavy_squalane,1.078305085805617e-06,0.20419191385153865,0.8472019280191594,0.7465995900922883
lmh,CPA,233,0.5825,H2O,4.013616741143702e-06,0.7599109795487986,0.0,0.7475758753842175
lmh,CPA,233,0.5825,Light_nC4,4.293470543069863e-08,0.008128966008643915,0.03385813309316303,0.7475758753842175
lmh,CPA,233,0.5825,Middle_nC10,1.509431737303328e-07,0.028578557048009604,0.11903316942316514,0.7475758753842175
lmh,CPA,233,0.5825,Heavy_squalane,1.074198695308115e-06,0.20338149739454778,0.8471086974836718,0.7475758753842175
lmh,CPA,234,0.585,H2O,4.018957389690988e-06,0.7607998947870585,0.0,0.7485077277793218
lmh,CPA,234,0.585,Light_nC4,4.287846947489589e-08,0.008117014414934901,0.03393399182541724,0.7485077277793218
lmh,CPA,234,0.585,Middle_nC10,1.504251493686355e-07,0.028475902259263525,0.11904636176440477,0.7485077277793218
lmh,CPA,234,0.585,Heavy_squalane,1.070280980796145e-06,0.20260718853874313,0.847019646410178,0.7485077277793218
lmh,CPA,235,0.5875,H2O,4.024070292570553e-06,0.761645935013328,0.0,0.7493933684648556
lmh,CPA,235,0.5875,Light_nC4,4.282463528265382e-08,0.008105526745315858,0.03400624506139257,0.7493933684648556
lmh,CPA,235,0.5875,Middle_nC10,1.49932611191082e-07,0.0283781235259372,0.11905869332467234,0.7493933684648556
lmh,CPA,235,0.5875,Heavy_squalane,1.066559540938139e-06,0.20187041471541894,0.8469350616139352,0.7493933684648556
lmh,CPA,236,0.59,H2O,4.028948523381553e-06,0.7624478402350845,0.0,0.7502314200325491
lmh,CPA,236,0.59,Light_nC4,4.277327607171949e-08,0.008094516912142006,0.03407469298596332,0.7502314200325491
lmh,CPA,236,0.59,Middle_nC10,1.494663250486441e-07,0.02828536429787029,0.11907012054052393,0.7502314200325491
lmh,CPA,236,0.59,Heavy_squalane,1.063040265651714e-06,0.20117227855490322,0.8468551864735128,0.7502314200325491
lmh,CPA,237,0.5925,H2O,4.033587794914263e-06,0.7632048456133529,0.0,0.7510210413471807
lmh,CPA,237,0.5925,Light_nC4,4.272443739918682e-08,0.008083993533071675,0.03413918479037733,0.7510210413471807
lmh,CPA,237,0.5925,Middle_nC10,1.490267608940882e-07,0.028197711770111163,0.11908061143881767,0.7510210413471807
lmh,CPA,237,0.5925,Heavy_squalane,1.05972676351293e-06,0.20051344908346427,0.846780203770805,0.7510210413471807
lmh,CPA,238,0.595,H2O,4.037987060317852e-06,0.7639167943569064,0.0,0.7517620501251007
lmh,CPA,238,0.595,Light_nC4,4.267813064012899e-08,0.008073958697922693,0.03419963176088332,0.7517620501251007
lmh,CPA,238,0.595,Middle_nC10,1.486140247346158e-07,0.028115184044896185,0.11909014861226605,0.7517620501251007
lmh,CPA,238,0.595,Heavy_squalane,1.056619837904176e-06,0.19989406290027475,0.8467102196268507,0.7517620501251007
lmh,CPA,239,0.5975,H2O,4.042149014059674e-06,0.764584228644241,0.0,0.7524550217500934
lmh,CPA,239,0.5975,Light_nC4,4.263432786656709e-08,0.008064406970708385,0.034256018295908894,0.7524550217500934
lmh,CPA,239,0.5975,Middle_nC10,1.48227804283324e-07,0.02803771978900174,0.11909873169300662,0.7524550217500934
lmh,CPA,239,0.5975,Heavy_squalane,1.053717068453198e-06,0.1993136445960489,0.8466452500110844,0.7524550217500934
lmh,CPA,240,0.6,H2O,4.046080398043723e-06,0.7652084480748771,0.0,0.753101352930885
lmh,CPA,240,0.6,Light_nC4,4.259295832575358e-08,0.00805532474221873,0.034308409634719934,0.753101352930885
lmh,CPA,240,0.6,Middle_nC10,1.478673331980779e-07,0.02796517157992697,0.11910637904401823,0.753101352930885
lmh,CPA,240,0.6,Heavy_squalane,1.051012536253348e-06,0.19877105560297714,0.8465852113212619,0.753101352930885
lmh,CPA,241,0.6025,H2O,4.049792320801013e-06,0.7657915662447087,0.0,0.7537033233331684
lmh,CPA,241,0.6025,Light_nC4,4.255390522089259e-08,0.008046689594811302,0.03435695916577771,0.7537033233331684
lmh,CPA,241,0.6025,Middle_nC10,1.475313572588003e-07,0.027897299465242272,0.11911312935208077,0.7537033233331684
lmh,CPA,241,0.6025,Heavy_squalane,1.04849656356502e-06,0.19826444469523788,0.8465299114821415,0.7537033233331684
lmh,CPA,242,0.605,H2O,4.053300204439808e-06,0.7663365012485691,0.0,0.7542640856028745
lmh,CPA,242,0.605,Light_nC4,4.251700604607625e-08,0.008038470385496013,0.034401908849474465,0.7542640856028745
lmh,CPA,242,0.605,Middle_nC10,1.472181393911673e-07,0.027833772030449334,0.11911904160974093,0.7542640856028745
lmh,CPA,242,0.605,Heavy_squalane,1.046155753294841e-06,0.19779125633548547,0.8464790495407847,0.7542640856028745
lmh,CPA,243,0.6075,H2O,4.056623570727122e-06,0.766846933376498,0.0,0.7547876198040588
lmh,CPA,243,0.6075,Light_nC4,4.248205494110926e-08,0.008030627685102735,0.03444358593005631,0.7547876198040588
lmh,CPA,243,0.6075,Middle_nC10,1.469254849002903e-07,0.02777417119588628,0.1191241942390417,0.7547876198040588
lmh,CPA,243,0.6075,Heavy_squalane,1.043973183854921e-06,0.197348267742513,0.846432219830902,0.7547876198040588
lmh,CPA,244,0.61,H2O,4.059785650548605e-06,0.76732723210178,0.0,0.755278654530431
lmh,CPA,244,0.61,Light_nC4,4.244880666874404e-08,0.008023114551072278,0.03448239612889246,0.755278654530431
lmh,CPA,244,0.61,Middle_nC10,1.466507847033036e-07,0.027718000504961083,0.11912868340950838,0.755278654530431
lmh,CPA,244,0.61,Heavy_squalane,1.041928742914055e-06,0.1969316528421867,0.8463889204615991,0.755278654530431
lmh,CPA,245,0.6125,H2O,4.062812864282472e-06,0.7677823564172519,0.0,0.7557425590762
