system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
lmh,CPA,16,0.04,H2O,1.539409752968114e-06,0.4166602267586304,0.0,0.5973115303755148
lmh,CPA,16,0.04,Light_nC4,8.087828733799243e-08,0.02189070549743074,0.03752650942313337,0.5973115303755148
lmh,CPA,16,0.04,Middle_nC10,3.186945660346362e-07,0.08625861301366282,0.14787027555889184,0.5973115303755148
lmh,CPA,16,0.04,Heavy_squalane,1.755657904331009e-06,0.47519045473027605,0.8146032150179747,0.5973115303755148
lmh,CPA,17,0.0425,H2O,1.540687673538331e-06,0.4166870424583877,0.0,0.5969038711780983
lmh,CPA,17,0.0425,Light_nC4,8.087469452680244e-08,0.021872984285455477,0.037497854286727555,0.5969038711780983
lmh,CPA,17,0.0425,Middle_nC10,3.187270580585316e-07,0.08620140048817505,0.14777899131792496,0.5969038711780983
lmh,CPA,17,0.0425,Heavy_squalane,1.757180177079058e-06,0.4752385727679818,0.8147231543953476,0.5969038711780983
lmh,CPA,18,0.045,H2O,1.542012925540326e-06,0.41671263434154104,0.0,0.5964766846605885
lmh,CPA,18,0.045,Light_nC4,8.087082325455872e-08,0.021854482048500195,0.03746777889459203,0.5964766846605885
lmh,CPA,18,0.045,Middle_nC10,3.187618931933731e-07,0.08614201997934788,0.14768367197891255,0.5964766846605885
lmh,CPA,18,0.045,Heavy_squalane,1.75877713971334e-06,0.47529086363061096,0.8148485491264954,0.5964766846605885
lmh,CPA,19,0.0475,H2O,1.543214197612617e-06,0.416733847968858,0.0,0.5960854892070037
lmh,CPA,19,0.0475,Light_nC4,8.086718593121586e-08,0.021837599485323163,0.03744019674256222,0.5960854892070037
lmh,CPA,19,0.0475,Middle_nC10,3.187944966997776e-07,0.08608815129261972,0.14759668633749773,0.5960854892070037
lmh,CPA,19,0.0475,Heavy_squalane,1.760241121493046e-06,0.4753404012531991,0.8149631169199401,0.5960854892070037
lmh,CPA,20,0.05,H2O,1.544319172314501e-06,0.4167516707631226,0.0,0.5957222610470727
lmh,CPA,20,0.05,Light_nC4,8.08637314048177e-08,0.02182197551597522,0.037414552982135606,0.5957222610470727
lmh,CPA,20,0.05,Middle_nC10,3.188253660625074e-07,0.08603856402888387,0.14751617744273146,0.5957222610470727
lmh,CPA,20,0.05,Heavy_squalane,1.761601762894627e-06,0.4753877896920184,0.815069269575133,0.5957222610470727
lmh,CPA,21,0.0525,H2O,1.545426160420557e-06,0.4167678764963854,0.0,0.5953550534782396
lmh,CPA,21,0.0525,Light_nC4,8.086016562309149e-08,0.021806230787960196,0.03738859693969695,0.5953550534782396
lmh,CPA,21,0.0525,Middle_nC10,3.188571551813282e-07,0.08598885076103369,0.1474350388049241,0.5953550534782396
lmh,CPA,21,0.0525,Heavy_squalane,1.762978587616767e-06,0.4754370419546207,0.815176364255379,0.5953550534782396
lmh,CPA,22,0.055,H2O,1.546405887202724e-06,0.4167808272630765,0.0,0.5950272555570542
lmh,CPA,22,0.055,Light_nC4,8.085692027932271e-08,0.021792217944099787,0.037365400458002004,0.5950272555570542
lmh,CPA,22,0.055,Middle_nC10,3.188860191380127e-07,0.08594482209284755,0.14736282020621305,0.5950272555570542
lmh,CPA,22,0.055,Heavy_squalane,1.764208718753821e-06,0.4754821326999761,0.815271779335785,0.5950272555570542
lmh,CPA,23,0.0575,H2O,1.547361889308028e-06,0.4167921855292537,0.0,0.5947048135296006
lmh,CPA,23,0.0575,Light_nC4,8.085367257486521e-08,0.021778472853312195,0.037342560083965755,0.5947048135296006
lmh,CPA,23,0.0575,Middle_nC10,3.189148588223495e-07,0.08590183196625199,0.14729197695028629,0.5947048135296006
lmh,CPA,23,0.0575,Heavy_squalane,1.765419725462078e-06,0.47552750965118207,0.815365462965748,0.5947048135296006
lmh,CPA,24,0.06,H2O,1.548257211006933e-06,0.41680166489680964,0.0,0.5944004959324584
lmh,CPA,24,0.06,Light_nC4,8.085055745525084e-08,0.02176553528419692,0.0373209832300803,0.5944004959324584
lmh,CPA,24,0.06,Middle_nC10,3.189424801742669e-07,0.0858615453542731,0.14722529229971285,0.5944004959324584
lmh,CPA,24,0.06,Heavy_squalane,1.766563538691499e-06,0.47557125446472037,0.8154537244702069,0.5944004959324584
lmh,CPA,25,0.0625,H2O,1.549132036288909e-06,0.41680983123576476,0.0,0.5941009241192882
lmh,CPA,25,0.0625,Light_nC4,8.084744468495861e-08,0.02175283254467267,0.03729972436052266,0.5941009241192882
lmh,CPA,25,0.0625,Middle_nC10,3.189700514162216e-07,0.08582215730206727,0.14715981492610236,0.5941009241192882
lmh,CPA,25,0.0625,Heavy_squalane,1.767690335954706e-06,0.47561517891749533,0.8155404607133749,0.5941009241192882
lmh,CPA,26,0.065,H2O,1.549971110589006e-06,0.41681663504659794,0.0,0.5938115068724621
lmh,CPA,26,0.065,Light_nC4,8.084439438635761e-08,0.02174059129250242,0.03727916912417341,0.5938115068724621
lmh,CPA,26,0.065,Middle_nC10,3.189970439570726e-07,0.08578435658808582,0.14709671390393692,0.5938115068724621
lmh,CPA,26,0.065,Heavy_squalane,1.768779705466737e-06,0.47565841707281387,0.8156241169718897,0.5938115068724621
lmh,CPA,27,0.0675,H2O,1.55074076392823e-06,0.41682198228555456,0.0,0.5935442183190742
lmh,CPA,27,0.0675,Light_nC4,8.084153974237623e-08,0.02172931261642724,0.03726017091931447,0.5935442183190742
lmh,CPA,27,0.0675,Middle_nC10,3.190222797272758e-07,0.08574966372350681,0.1470385733323274,0.5935442183190742
lmh,CPA,27,0.0675,Heavy_squalane,1.769786446425145e-06,0.47569904137451136,0.8157012557483581,0.5935442183190742
lmh,CPA,28,0.07,H2O,1.551493573143511e-06,0.4168263743477573,0.0,0.5932810734986425
lmh,CPA,28,0.07,Light_nC4,8.08386953499699e-08,0.021718233883147423,0.03724145422189996,0.5932810734986425
lmh,CPA,28,0.07,Middle_nC10,3.190474128875126e-07,0.08571571204738254,0.14698146191284792,0.5932810734986425
lmh,CPA,28,0.07,Heavy_squalane,1.770778196875298e-06,0.47573967972171277,0.815777083865252,0.5932810734986425
lmh,CPA,29,0.0725,H2O,1.552214708500194e-06,0.41682979727081676,0.0,0.5930274009728063
lmh,CPA,29,0.0725,Light_nC4,8.083592148891932e-08,0.021707577297075772,0.03722339926746308,0.5930274009728063
lmh,CPA,29,0.0725,Middle_nC10,3.190719097820988e-07,0.08568317175514509,0.1469265256594999,0.5930274009728063
lmh,CPA,29,0.0725,Heavy_squalane,1.771734820387018e-06,0.47577945367696234,0.8158500750730371,0.5930274009728063
lmh,CPA,30,0.075,H2O,1.552930139099547e-06,0.41683242577113594,0.0,0.5927741688957583
lmh,CPA,30,0.075,Light_nC4,8.083312221731955e-08,0.021696962128661568,0.037205364439804385,0.5927741688957583
lmh,CPA,30,0.075,Middle_nC10,3.190966272473702e-07,0.08565087240050209,0.14687180183802265,0.5927741688957583
lmh,CPA,30,0.075,Heavy_squalane,1.77269033998778e-06,0.47581973969970043,0.8159228337221729,0.5927741688957583
lmh,CPA,31,0.0775,H2O,1.553579273271131e-06,0.41683414646799927,0.0,0.5925430455676408
lmh,CPA,31,0.0775,Light_nC4,8.083054016283588e-08,0.021687293205438465,0.03718889416121891,0.5925430455676408
lmh,CPA,31,0.0775,Middle_nC10,3.191194116500934e-07,0.08562155138466637,0.14682195616579935,0.5925430455676408
lmh,CPA,31,0.0775,Heavy_squalane,1.773562920401676e-06,0.4758570089418959,0.8159891496729818,0.5925430455676408
lmh,CPA,32,0.08,H2O,1.554227910029664e-06,0.4168352251689486,0.0,0.5923107875819384
lmh,CPA,32,0.08,Light_nC4,8.082792077435155e-08,0.021677595890857295,0.037172334177998846,0.5923107875819384
lmh,CPA,32,0.08,Middle_nC10,3.191425262841232e-07,0.08559223904433075,0.14677196349715682,0.5923107875819384
lmh,CPA,32,0.08,Heavy_squalane,1.774440242012299e-06,0.47589493989586334,0.8160557023248443,0.5923107875819384
lmh,CPA,33,0.0825,H2O,1.554846581175235e-06,0.41683565376332793,0.0,0.5920880295762581
lmh,CPA,33,0.0825,Light_nC4,8.082538503070014e-08,0.021668312885557643,0.03715644316287429,0.5920880295762581
lmh,CPA,33,0.0825,Middle_nC10,3.191648986818671e-07,0.08556426776190632,0.14672410670178526,0.5920880295762581
lmh,CPA,33,0.0825,Heavy_squalane,1.775282109191248e-06,0.4759317655892081,0.8161194501353405,0.5920880295762581
lmh,CPA,34,0.085,H2O,1.555454571482653e-06,0.41683549783565155,0.0,0.5918679330428545
lmh,CPA,34,0.085,Light_nC4,8.082285760186644e-08,0.02165915784532425,0.03714073432957383,0.5918679330428545
lmh,CPA,34,0.085,Middle_nC10,3.191871992063463e-07,0.08553676688681645,0.14667690946440756,0.5918679330428545
lmh,CPA,34,0.085,Heavy_squalane,1.776114326858324e-06,0.4759685774322078,0.8161823562060185,0.5918679330428545
lmh,CPA,35,0.0875,H2O,1.556046140061231e-06,0.41683479268314705,0.0,0.591652644811618
lmh,CPA,35,0.0875,Light_nC4,8.082036441782007e-08,0.021650219090131068,0.037125361421583895,0.591652644811618
lmh,CPA,35,0.0875,Middle_nC10,3.192091994943722e-07,0.08550999682345801,0.1466308273377455,0.591652644811618
lmh,CPA,35,0.0875,Heavy_squalane,1.776928755767164e-06,0.47600499140326386,0.8162438112406707,0.591652644811618
lmh,CPA,36,0.09,H2O,1.556589381910558e-06,0.41683366274411426,0.0,0.5914539520100268
lmh,CPA,36,0.09,Light_nC4,8.081804428699472e-08,0.021641983304945704,0.03711116695586887,0.5914539520100268
lmh,CPA,36,0.09,Middle_nC10,3.192296645715428e-07,0.08548540282126708,0.14658837000695604,0.5914539520100268
lmh,CPA,36,0.09,Heavy_squalane,1.777680746382451e-06,0.4760389511296729,0.8163004630371752,0.5914539520100268
lmh,CPA,37,0.0925,H2O,1.557153310814635e-06,0.4168319924077857,0.0,0.5912466689736796
lmh,CPA,37,0.0925,Light_nC4,8.081560637811593e-08,0.021633406287149777,0.03709635303292758,0.5912466689736796
lmh,CPA,37,0.0925,Middle_nC10,3.19251183355075e-07,0.08545986185960111,0.146544153223439,0.5912466689736796
lmh,CPA,37,0.0925,Heavy_squalane,1.778465593393046e-06,0.47607473944546347,0.8163594937436334,0.5912466689736796
lmh,CPA,38,0.095,H2O,1.557678535270979e-06,0.41682998173752,0.0,0.5910526748887454
lmh,CPA,38,0.095,Light_nC4,8.08133071506723e-08,0.02162539226227657,0.03708248295532772,0.5910526748887454
lmh,CPA,38,0.095,Middle_nC10,3.192714736522405e-07,0.08543606367961097,0.14650283965928595,0.5910526748887454
lmh,CPA,38,0.095,Heavy_squalane,1.77920044257401e-06,0.47610856232059245,0.8164146773853863,0.5910526748887454
lmh,CPA,39,0.0975,H2O,1.558176692975937e-06,0.41682766603660304,0.0,0.5908678351964922
lmh,CPA,39,0.0975,Light_nC4,8.081110091301963e-08,0.0216177682128522,0.03706926229838785,0.5908678351964922
lmh,CPA,39,0.0975,Middle_nC10,3.192909422496196e-07,0.0854134828511339,0.14646353723716754,0.5908678351964922
lmh,CPA,39,0.0975,Heavy_squalane,1.77990090004495e-06,0.4761410828994109,0.8164672004644445,0.5908678351964922
lmh,CPA,40,0.1,H2O,1.558680526312497e-06,0.41682491415762407,0.0,0.5906800431622172
lmh,CPA,40,0.1,Light_nC4,8.080884504077306e-08,0.021610034467412022,0.037055825929526956,0.5906800431622172
lmh,CPA,40,0.1,Middle_nC10,3.193108593618546e-07,0.08539063605162274,0.14642366953704644,0.5906800431622172
lmh,CPA,40,0.1,Heavy_squalane,1.780612825873608e-06,0.4761744153233412,0.8165205045334267,0.5906800431622172
lmh,CPA,41,0.1025,H2O,1.55915817130131e-06,0.416821925420784,0.0,0.5905012273678112
lmh,CPA,41,0.1025,Light_nC4,8.080668270020265e-08,0.021602681299391864,0.03704302723482699,0.5905012273678112
lmh,CPA,41,0.1025,Middle_nC10,3.193299501053225e-07,0.08536896839422771,0.146385764684011,0.5905012273678112
lmh,CPA,41,0.1025,Heavy_squalane,1.78129098616159e-06,0.4762064248855964,0.816571208081162,0.5905012273678112
lmh,CPA,42,0.105,H2O,1.559639704304414e-06,0.41681853404969865,0.0,0.5903201736867816
lmh,CPA,42,0.105,Light_nC4,8.080448018362682e-08,0.021595247211155483,0.03703006434877995,0.5903201736867816
lmh,CPA,42,0.105,Middle_nC10,3.193494064318351e-07,0.08534711643412873,0.1463474431497142,0.5903201736867816
lmh,CPA,42,0.105,Heavy_squalane,1.781977892107443e-06,0.47623910230501715,0.8166224925015058,0.5903201736867816
lmh,CPA,43,0.1075,H2O,1.560080717610782e-06,0.4168150988420272,0.0,0.5901536734170764
lmh,CPA,43,0.1075,Light_nC4,8.080244157957674e-08,0.021588419941019368,0.037018139355380036,0.5901536734170764
lmh,CPA,43,0.1075,Middle_nC10,3.193674057464486e-07,0.08532709576527094,0.1463122512188593,0.5901536734170764
lmh,CPA,43,0.1075,Heavy_squalane,1.782609811150605e-06,0.47626938545168246,0.8166696094257607,0.5901536734170764
lmh,CPA,44,0.11,H2O,1.560510685423521e-06,0.41681144538589116,0.0,0.5899907126752384
lmh,CPA,44,0.11,Light_nC4,8.08004350913964e-08,0.021581746573631114,0.03700646455229489,0.5899907126752384
lmh,CPA,44,0.11,Middle_nC10,3.193851226933643e-07,0.08530757005899119,0.14627785367879606,0.5899907126752384
lmh,CPA,44,0.11,Heavy_squalane,1.783228504296609e-06,0.4762992379814866,0.8167156817689091,0.5899907126752384
lmh,CPA,45,0.1125,H2O,1.560950334175076e-06,0.416807398195048,0.0,0.5898234372224255
lmh,CPA,45,0.1125,Light_nC4,8.07983648679554e-08,0.02157490568514745,0.03699447767062579,0.5898234372224255
lmh,CPA,45,0.1125,Middle_nC10,3.194034128966378e-07,0.08528759857976008,0.14624259346877724,0.5898234372224255
lmh,CPA,45,0.1125,Heavy_squalane,1.783863789732542e-06,0.47633009754004446,0.816762928860597,0.5898234372224255
lmh,CPA,46,0.115,H2O,1.561360981922308e-06,0.4168033443395662,0.0,0.5896666283226817
lmh,CPA,46,0.115,Light_nC4,8.079641292312477e-08,0.021568500498544318,0.03698323762525582,0.5896666283226817
lmh,CPA,46,0.115,Middle_nC10,3.194206471217032e-07,0.08526893877386454,0.14620958118716026,0.5896666283226817
lmh,CPA,46,0.115,Heavy_squalane,1.784459515376167e-06,0.476359216388025,0.816807181187584,0.5896666283226817
lmh,CPA,47,0.1175,H2O,1.561758398216115e-06,0.416799176218771,0.0,0.589514363908449
lmh,CPA,47,0.1175,Light_nC4,8.079450761679416e-08,0.021562287903267027,0.03697232072387383,0.589514363908449
lmh,CPA,47,0.1175,Middle_nC10,3.194374617575418e-07,0.0852508755938411,0.14617756374401233,0.589514363908449
lmh,CPA,47,0.1175,Heavy_squalane,1.785038147159717e-06,0.47638766028412083,0.8168501155321137,0.589514363908449
lmh,CPA,48,0.12,H2O,1.562145304275143e-06,0.4167948990940467,0.0,0.5893656709651158
lmh,CPA,48,0.12,Light_nC4,8.079263749445373e-08,0.02155622725996537,0.03696165761664264,0.5893656709651158
lmh,CPA,48,0.12,Middle_nC10,3.194539530932187e-07,0.08523328641727368,0.1461463321992073,0.5893656709651158
lmh,CPA,48,0.12,Heavy_squalane,1.78560336052695e-06,0.4764155872287143,0.81689201018415,0.5893656709651158
lmh,CPA,49,0.1225,H2O,1.562534867560775e-06,0.4167903853057491,0.0,0.5892155267397395
lmh,CPA,49,0.1225,Light_nC4,8.079074017221674e-08,0.02155011348839879,0.03695088857493628,0.5892155267397395
lmh,CPA,49,0.1225,Middle_nC10,3.194706737513716e-07,0.08521557372641633,0.14611483003600825,0.5892155267397395
lmh,CPA,49,0.1225,Heavy_squalane,1.786174238587809e-06,0.47644392747943587,0.8169342813890555,0.5892155267397395
lmh,CPA,50,0.125,H2O,1.562899478419385e-06,0.41678601255514436,0.0,0.5890746927401543
lmh,CPA,50,0.125,Light_nC4,8.078895072971086e-08,0.021544382794985373,0.036940785472883486,0.5890746927401543
lmh,CPA,50,0.125,Middle_nC10,3.194864036651727e-07,0.08519899461727211,0.14608530736812603,0.5890746927401543
lmh,CPA,50,0.125,Heavy_squalane,1.786709835430446e-06,0.4764706100325981,0.8169739071589905,0.5890746927401543
lmh,CPA,51,0.1275,H2O,1.563255835643312e-06,0.41678162911005534,0.0,0.5889368200706653
lmh,CPA,51,0.1275,Light_nC4,8.078719014057274e-08,0.021538775643946694,0.036930893673805656,0.5889368200706653
lmh,CPA,51,0.1275,Middle_nC10,3.19501837421605e-07,0.08518279175297847,0.1460564275830275,0.5889368200706653
lmh,CPA,51,0.1275,Heavy_squalane,1.787234265378699e-06,0.4764968034930195,0.817012678743167,0.5889368200706653
lmh,CPA,52,0.13,H2O,1.563607501728236e-06,0.4167772389948465,0.0,0.5888006307689854
lmh,CPA,52,0.13,Light_nC4,8.078544230743493e-08,0.021533238717936352,0.03692112200975311,0.5888006307689854
lmh,CPA,52,0.13,Middle_nC10,3.195171026138211e-07,0.08516680541109777,0.14602791781362798,0.5888006307689854
lmh,CPA,52,0.13,Heavy_squalane,1.787752365384411e-06,0.47652271687611947,0.8170509601766189,0.5888006307689854
lmh,CPA,53,0.1325,H2O,1.563949196820582e-06,0.41677298205675106,0.0,0.5886683236892299
lmh,CPA,53,0.1325,Light_nC4,8.078373488878254e-08,0.02152785919115913,0.036911628797782994,0.5886683236892299
lmh,CPA,53,0.1325,Middle_nC10,3.195319271362331e-07,0.08515127883030975,0.14600023011724642,0.5886683236892299
lmh,CPA,53,0.1325,Heavy_squalane,1.788255731866836e-06,0.4765478799217801,0.8170881410849706,0.5886683236892299
lmh,CPA,54,0.135,H2O,1.564279980050422e-06,0.41676895911061607,0.0,0.5885404509001794
lmh,CPA,54,0.135,Light_nC4,8.078207497655718e-08,0.021522656897833767,0.0369024544115713,0.5885404509001794
lmh,CPA,54,0.135,Middle_nC10,3.195462197817847e-07,0.0851362589207936,0.14597347012080691,0.5885404509001794
lmh,CPA,54,0.135,Heavy_squalane,1.7887422227633e-06,0.4765721250707565,0.8171240754676218,0.5885404509001794
lmh,CPA,55,0.1375,H2O,1.564598406130956e-06,0.4167652998278617,0.0,0.5884178055522726
lmh,CPA,55,0.1375,Light_nC4,8.078047237498964e-08,0.021517660798882978,0.03689365669177806,0.5884178055522726
lmh,CPA,55,0.1375,Middle_nC10,3.195598536428295e-07,0.08512181636803626,0.14594779141726832,0.5884178055522726
lmh,CPA,55,0.1375,Heavy_squalane,1.789208762321586e-06,0.476595223005219,0.8171585518909537,0.5884178055522726
lmh,CPA,56,0.14,H2O,1.564925418694911e-06,0.4167617874514239,0.0,0.5882923721451021
lmh,CPA,56,0.14,Light_nC4,8.07788235116781e-08,0.021512543967127748,0.036884661368678816,0.5882923721451021
lmh,CPA,56,0.14,Middle_nC10,3.19573714198556e-07,0.0851070030308236,0.14592151405672052,0.5882923721451021
lmh,CPA,56,0.14,Heavy_squalane,1.789685828218013e-06,0.4766186655506247,0.8171938245746005,0.5882923721451021
lmh,CPA,57,0.1425,H2O,1.565230349961808e-06,0.4167590721100959,0.0,0.5881765871248914
lmh,CPA,57,0.1425,Light_nC4,8.077728719163475e-08,0.021507803792826952,0.03687636234761441,0.5881765871248914
lmh,CPA,57,0.1425,Middle_nC10,3.195863146711113e-07,0.085093223476447,0.14589720886753282,0.5881765871248914
lmh,CPA,57,0.1425,Heavy_squalane,1.790125970568206e-06,0.4766399006206302,0.8172264287848527,0.5881765871248914
lmh,CPA,58,0.145,H2O,1.56552979408668e-06,0.4167570646951816,0.0,0.5880642734989311
lmh,CPA,58,0.145,Light_nC4,8.07757828496333e-08,0.02150318587740954,0.03686831777254429,0.5880642734989311
lmh,CPA,58,0.145,Middle_nC10,3.195983091792489e-07,0.08507973065615905,0.14587357258205635,0.5880642734989311
lmh,CPA,58,0.145,Heavy_squalane,1.790552636659204e-06,0.47666001877124986,0.8172581096453992,0.5880642734989311
lmh,CPA,59,0.1475,H2O,1.565835418991839e-06,0.41675576572699424,0.0,0.5879512211376317
lmh,CPA,59,0.1475,Light_nC4,8.077425396687082e-08,0.021498514885213107,0.03686022702309313,0.5879512211376317
lmh,CPA,59,0.1475,Middle_nC10,3.196101210399987e-07,0.08506600317795991,0.14584971128603066,0.5879512211376317
lmh,CPA,59,0.1475,Heavy_squalane,1.790981780070399e-06,0.47667971620983274,0.8172900616908763,0.5879512211376317
lmh,CPA,60,0.15,H2O,1.566122932990173e-06,0.4167558645983149,0.0,0.5878476476966037
lmh,CPA,60,0.15,Light_nC4,8.077283105442913e-08,0.021494194569944055,0.036852825884208545,0.5878476476966037
lmh,CPA,60,0.15,Middle_nC10,3.196204727998973e-07,0.08505316133179898,0.14582771805021605,0.5878476476966037
lmh,CPA,60,0.15,Heavy_squalane,1.791374331773321e-06,0.47669677949994205,0.8173194560655753,0.5878476476966037
lmh,CPA,61,0.1525,H2O,1.566411739286646e-06,0.4167573027559308,0.0,0.5877464275908348
lmh,CPA,61,0.1525,Light_nC4,8.077141892097691e-08,0.02148993003883233,0.03684560499492967,0.5877464275908348
lmh,CPA,61,0.1525,Middle_nC10,3.196301024609059e-07,0.08504033520705917,0.14580608657234911,0.5877464275908348
lmh,CPA,61,0.1525,Heavy_squalane,1.791757324485674e-06,0.47671243199817775,0.8173483084327213,0.5877464275908348
lmh,CPA,62,0.155,H2O,1.566694884485707e-06,0.4167605476628719,0.0,0.5876510541417325
lmh,CPA,62,0.155,Light_nC4,8.077005997203304e-08,0.021485852007334234,0.03683881795245023,0.5876510541417325
lmh,CPA,62,0.155,Middle_nC10,3.196384891714102e-07,0.0850278590428532,0.14578550662533854,0.5876510541417325
lmh,CPA,62,0.155,Heavy_squalane,1.792117282610636e-06,0.4767257412869406,0.8173756754222112,0.5876510541417325
lmh,CPA,63,0.1575,H2O,1.566986130161296e-06,0.41676570960214754,0.0,0.5875567945391378
lmh,CPA,63,0.1575,Light_nC4,8.076868847657907e-08,0.02148175986925382,0.03683212771080395,0.5875567945391378
lmh,CPA,63,0.1575,Middle_nC10,3.196460689605884e-07,0.08501512437648955,0.14576496234214315,0.5875567945391378
lmh,CPA,63,0.1575,Heavy_squalane,1.792472091532115e-06,0.47673740615210913,0.8174029099470529,0.5875567945391378
lmh,CPA,64,0.16,H2O,1.567274975070287e-06,0.4167734186410019,0.0,0.5874687645334284
lmh,CPA,64,0.16,Light_nC4,8.076736718304838e-08,0.021477846753727773,0.036825905128811925,0.5874687645334284
lmh,CPA,64,0.16,Middle_nC10,3.196520984783883e-07,0.08500263194251124,0.14574546952994397,0.5874687645334284
lmh,CPA,64,0.16,Heavy_squalane,1.792802042419228e-06,0.476746102662759,0.817428625341244,0.5874687645334284
lmh,CPA,65,0.1625,H2O,1.567555187761475e-06,0.4167842760330327,0.0,0.5873904794273046
lmh,CPA,65,0.1625,Light_nC4,8.07661381076915e-08,0.021474240053563125,0.036820406534134195,0.5873904794273046
lmh,CPA,65,0.1625,Middle_nC10,3.196560066071036e-07,0.08499069017378953,0.145727707057849,0.5873904794273046
lmh,CPA,65,0.1625,Heavy_squalane,1.793093508970821e-06,0.4767507937396146,0.8174518864080168,0.5873904794273046
lmh,CPA,66,0.165,H2O,1.567845140954406e-06,0.41679840103889193,0.0,0.5873155620122869
lmh,CPA,66,0.165,Light_nC4,8.076491197807633e-08,0.02147067034440489,0.036815177432043884,0.5873155620122869
lmh,CPA,66,0.165,Middle_nC10,3.196583905230056e-07,0.08497848580093213,0.1457103100408322,0.5873155620122869
lmh,CPA,66,0.165,Heavy_squalane,1.793370605654272e-06,0.476752442815771,0.8174745125271239,0.5873155620122869
lmh,CPA,67,0.1675,H2O,1.568134239487695e-06,0.41681653785746325,0.0,0.5872494026223437
lmh,CPA,67,0.1675,Light_nC4,8.076375477072957e-08,0.021467338573579332,0.036810609297306285,0.5872494026223437
lmh,CPA,67,0.1675,Middle_nC10,3.196584381897041e-07,0.08496652910702668,0.14569433912764124,0.5872494026223437
lmh,CPA,67,0.1675,Heavy_squalane,1.79361252454259e-06,0.4767495944619307,0.8174950515750524,0.5872494026223437
lmh,CPA,68,0.17,H2O,1.56843092297097e-06,0.4168390314834431,0.0,0.5871896846776802
lmh,CPA,68,0.17,Light_nC4,8.076263041395673e-08,0.021464137278063657,0.036806539595172265,0.5871896846776802
lmh,CPA,68,0.17,Middle_nC10,3.196562569666586e-07,0.08495446156417741,0.14567926550414428,0.5871896846776802
lmh,CPA,68,0.17,Heavy_squalane,1.793827876978346e-06,0.4767423696743158,0.8175141949006836,0.5871896846776802
lmh,CPA,69,0.1725,H2O,1.568735496099331e-06,0.41686638013569566,0.0,0.5871373482926737
lmh,CPA,69,0.1725,Light_nC4,8.07615460113489e-08,0.02146108979087045,0.03680303974904493,0.5871373482926737
lmh,CPA,69,0.1725,Middle_nC10,3.196515707939364e-07,0.08494229495851219,0.14566523360165431,0.5871373482926737
lmh,CPA,69,0.1725,Heavy_squalane,1.794012848062052e-06,0.4767302351149217,0.8175317266493007,0.5871373482926737
lmh,CPA,70,0.175,H2O,1.569048894565837e-06,0.4168990181896903,0.0,0.5870929723472256
lmh,CPA,70,0.175,Light_nC4,8.076050451796233e-08,0.02145820640685573,0.036800154820930076,0.5870929723472256
lmh,CPA,70,0.175,Middle_nC10,3.196441634159148e-07,0.08493000974009371,0.14565231819095537,0.5870929723472256
lmh,CPA,70,0.175,Heavy_squalane,1.794165026431371e-06,0.4767127656633603,0.8175475269881145,0.5870929723472256
lmh,CPA,71,0.1775,H2O,1.569369000177656e-06,0.41693735896070433,0.0,0.5870581915730776
lmh,CPA,71,0.1775,Light_nC4,8.075952394326153e-08,0.021455542080935412,0.03679800517263703,0.5870581915730776
lmh,CPA,71,0.1775,Middle_nC10,3.196337197908319e-07,0.08491772103902213,0.14564081980567004,0.5870581915730776
lmh,CPA,71,0.1775,Heavy_squalane,1.794278004459389e-06,0.47668937791933813,0.8175611750216929,0.5870581915730776
lmh,CPA,72,0.18,H2O,1.569700633029917e-06,0.4169815120348438,0.0,0.5870315007479753
lmh,CPA,72,0.18,Light_nC4,8.075858195696062e-08,0.021453030536913522,0.03679648412486646,0.5870315007479753
lmh,CPA,72,0.18,Middle_nC10,3.196203509067003e-07,0.08490521975577436,0.14563040711128988,0.5870315007479753
lmh,CPA,72,0.18,Heavy_squalane,1.794357436048968e-06,0.4766602376724683,0.8175731087638436,0.5870315007479753
lmh,CPA,73,0.1825,H2O,1.570039233980327e-06,0.4170315944566314,0.0,0.5870147901304941
lmh,CPA,73,0.1825,Light_nC4,8.075770389246235e-08,0.021450746764811155,0.0367957277973195,0.5870147901304941
lmh,CPA,73,0.1825,Middle_nC10,3.196038236251912e-07,0.08489271431959615,0.14562146681083005,0.5870147901304941
lmh,CPA,73,0.1825,Heavy_squalane,1.794396090467155e-06,0.47662494445896125,0.8175828053918505,0.5870147901304941
lmh,CPA,74,0.185,H2O,1.570384237485954e-06,0.4170873404758891,0.0,0.5870077050387649
lmh,CPA,74,0.185,Light_nC4,8.075688836860595e-08,0.02144868433517462,0.03679570855895511,0.5870077050387649
lmh,CPA,74,0.185,Middle_nC10,3.195842698458505e-07,0.08488021592812689,0.14561395183529377,0.5870077050387649
lmh,CPA,74,0.185,Heavy_squalane,1.794395443724191e-06,0.4765837592608095,0.817590339605751,0.5870077050387649
lmh,CPA,75,0.1875,H2O,1.570741297517695e-06,0.417147940876501,0.0,0.5870065055393476
lmh,CPA,75,0.1875,Light_nC4,8.075609233720635e-08,0.021446712889599002,0.03679615187746075,0.5870065055393476
lmh,CPA,75,0.1875,Middle_nC10,3.195623573852505e-07,0.08486743143225725,0.1456071572602524,0.5870065055393476
