system,eos,step,pvi,component,cumulative_produced_kg,recovery_fraction_of_initial,relative_balance_error
lmh,PR,390,0.975,H2O,0.6497346627385794,2.836253065911966,7.48294185247729e-09
lmh,PR,390,0.975,Light_nC4,0.01823941981551604,0.7107410851609889,4.32166021718805e-12
lmh,PR,390,0.975,Middle_nC10,0.1006822317856295,0.641051765597367,-1.3558016723203e-09
lmh,PR,390,0.975,Heavy_squalane,0.7275205648045373,0.6388853157866233,-1.05839674989919e-08
lmh,PR,391,0.9775,H2O,0.6529794357179763,2.8504173053142674,7.456522892218694e-09
lmh,PR,391,0.9775,Light_nC4,0.01826092343383603,0.7115790232738359,4.321329752365877e-12
lmh,PR,391,0.9775,Middle_nC10,0.1007454101931626,0.6414540275355306,-1.355800673119578e-09
lmh,PR,391,0.9775,Heavy_squalane,0.7279633794541963,0.6392741814640607,-1.058397934478492e-08
lmh,PR,392,0.98,H2O,0.6562262023302117,2.864590247418725,7.429924291355e-09
lmh,PR,392,0.98,Light_nC4,0.01828239581259283,0.71241574406501,4.311421011871097e-12
lmh,PR,392,0.98,Middle_nC10,0.1008083496605103,0.641854768122558,-1.355827748683591e-09
lmh,PR,392,0.98,Heavy_squalane,0.7284044529168048,0.639661518086661,-1.058416205273657e-08
lmh,PR,393,0.9825,H2O,0.6594749487954913,2.8787718320731166,7.40356097651412e-09
lmh,PR,393,0.9825,Light_nC4,0.01830383716754134,0.7132512559418988,4.308436420130679e-12
lmh,PR,393,0.9825,Middle_nC10,0.1008710519100091,0.6422539983247024,-1.355834451655102e-09
lmh,PR,393,0.9825,Heavy_squalane,0.7288437977644698,0.6400473366948473,-1.058422162293851e-08
lmh,PR,394,0.985,H2O,0.6627256615560119,2.8929620000942666,7.380039503719538e-09
lmh,PR,394,0.985,Light_nC4,0.0183252477105096,0.7140855671588708,4.301333594858292e-12
lmh,PR,394,0.985,Middle_nC10,0.1009335186358707,0.6426517289291445,-1.355853200546431e-09
lmh,PR,394,0.985,Heavy_squalane,0.7292814263641137,0.6404316481488552,-1.058435451031209e-08
lmh,PR,395,0.9875,H2O,0.6659783272755244,2.9071606932661376,7.359597398493831e-09
lmh,PR,395,0.9875,Light_nC4,0.0183466276495165,0.7149186858218622,4.285897158007312e-12
lmh,PR,395,0.9875,Middle_nC10,0.1009957515049879,0.6430479705491227,-1.355896256383105e-09
lmh,PR,395,0.9875,Heavy_squalane,0.7297173508833265,0.6408144631338738,-1.058463564071687e-08
lmh,PR,396,0.99,H2O,0.669232932839603,2.9213678543410055,7.335851787798509e-09
lmh,PR,396,0.99,Light_nC4,0.01836797718888867,0.7157506198929314,4.3017698778125e-12
lmh,PR,396,0.99,Middle_nC10,0.101057752157721,0.6434427336289418,-1.355848246176183e-09
lmh,PR,396,0.99,Heavy_squalane,0.7301515832960709,0.6411957921650546,-1.058435689896994e-08
lmh,PR,397,0.9925,H2O,0.6724894653276862,2.9355834269174133,7.306197103567471e-09
lmh,PR,397,0.9925,Light_nC4,0.01838929652918739,0.7165813771874118,4.283202265087382e-12
lmh,PR,397,0.9925,Middle_nC10,0.1011195222081166,0.6438360284453643,-1.355900114408115e-09
lmh,PR,397,0.9925,Heavy_squalane,0.7305841353844094,0.6415756455890284,-1.058469209103918e-08
lmh,PR,398,0.995,H2O,0.6757479120433874,2.949807355572481,7.287889673334409e-09
lmh,PR,398,0.995,Light_nC4,0.01841058586751311,0.717410965385777,4.290578309307236e-12
lmh,PR,398,0.995,Middle_nC10,0.1011810632452087,0.6442278651158959,-1.3558769107469e-09
lmh,PR,398,0.995,Heavy_squalane,0.7310150187478026,0.6419540335920707,-1.058456593090608e-08
lmh,PR,399,0.9975,H2O,0.6790082604752457,2.964039585690578,7.260977521809737e-09
lmh,PR,399,0.9975,Light_nC4,0.01843184539734977,0.7182393920275755,4.284907498264268e-12
lmh,PR,399,0.9975,Middle_nC10,0.101242376832971,0.6446182535984817,-1.355891364462902e-09
lmh,PR,399,0.9975,Heavy_squalane,0.7314442448029542,0.6423309661999662,-1.058467147058465e-08
lmh,PR,400,1.0,H2O,0.6822704983158104,2.9782800635466264,7.241152347641242e-09
lmh,PR,400,1.0,Light_nC4,0.01845307530878676,0.7190666645200788,4.283008843419811e-12
lmh,PR,400,1.0,Middle_nC10,0.1013034645113503,0.6450072036980848,-1.355894792276491e-09
lmh,PR,400,1.0,Heavy_squalane,0.7318718247912204,0.6427064532845147,-1.058470998159901e-08
lmh,CPA,0,0.0,H2O,0.0,0.0,0.0
lmh,CPA,0,0.0,Light_nC4,0.0,0.0,0.0
lmh,CPA,0,0.0,Middle_nC10,0.0,0.0,0.0
lmh,CPA,0,0.0,Heavy_squalane,0.0,0.0,0.0
lmh,CPA,1,0.0025,H2O,0.001300429050598144,0.005402123996442172,-2.678048893756113e-10
lmh,CPA,1,0.0025,Light_nC4,6.992170148167053e-05,0.00259287352509209,-8.510830928898372e-13
lmh,CPA,1,0.0025,Middle_nC10,0.0002748907193844745,0.001665594540395123,1.102590241330859e-12
lmh,CPA,1,0.0025,Heavy_squalane,0.001486416850191324,0.0012421876187233487,-2.235713654171905e-11
lmh,CPA,2,0.005,H2O,0.002603520233450857,0.010815306780387971,-2.596227399731532e-10
lmh,CPA,2,0.005,Light_nC4,0.0001398424823493576,0.005185712911489412,-9.636562381398761e-13
lmh,CPA,2,0.005,Middle_nC10,0.0005498033359421905,0.0033313217582858078,4.562739075453237e-13
lmh,CPA,2,0.005,Heavy_squalane,0.002975240710050708,0.002486386757705921,-2.531553622868683e-11
lmh,CPA,3,0.0075,H2O,0.003909686451163676,0.016241263594258766,-6.748995806660218e-11
lmh,CPA,3,0.0075,Light_nC4,0.0002097615605252018,0.007778489157767039,-1.571697633151459e-12
lmh,CPA,3,0.0075,Middle_nC10,0.0008247452897120817,0.004997226733725161,1.82336368226288e-11
lmh,CPA,3,0.0075,Heavy_squalane,0.004466914876624784,0.003732967877026041,-1.270970664990023e-10
lmh,CPA,4,0.01,H2O,0.005218519206978058,0.021678297498001754,-2.975780732938915e-11
lmh,CPA,4,0.01,Light_nC4,0.0002796785469130301,0.010371187835254841,-1.957017881082379e-12
lmh,CPA,4,0.01,Middle_nC10,0.001099716595136301,0.0066633095542198515,1.791641834891777e-11
lmh,CPA,4,0.01,Heavy_squalane,0.005961128162608193,0.004981670919743576,-1.459905206373505e-10
lmh,CPA,5,0.0125,H2O,0.006529889116594013,0.027125871015134514,2.655975439580516e-11
lmh,CPA,5,0.0125,Light_nC4,0.0003495930107273486,0.012963792969337232,-2.600048648604414e-12
lmh,CPA,5,0.0125,Middle_nC10,0.001374719267157185,0.008329582428537647,1.422068018896994e-11
lmh,CPA,5,0.0125,Heavy_squalane,0.007457816265208863,0.006232442148488588,-1.684849723498879e-10
lmh,CPA,6,0.015,H2O,0.00784353243846828,0.0325828885345439,1.206947319865037e-10
lmh,CPA,6,0.015,Light_nC4,0.0004195047590554795,0.01555629740632424,-3.404072163037952e-12
lmh,CPA,6,0.015,Middle_nC10,0.001649753050175254,0.009996043807971854,1.288791295905867e-11
lmh,CPA,6,0.015,Heavy_squalane,0.008956772999052223,0.007485109255661483,-2.030664991931853e-10
lmh,CPA,7,0.0175,H2O,0.00915924379851533,0.03804849690989703,1.23773546967243e-10
lmh,CPA,7,0.0175,Light_nC4,0.0004894136667042494,0.01814869650373637,-3.246247021193582e-12
lmh,CPA,7,0.0175,Middle_nC10,0.001924817634624771,0.011662691816828002,9.784784094080123e-12
lmh,CPA,7,0.0175,Heavy_squalane,0.01045783561639321,0.008739536234169858,-2.002396622847448e-10
lmh,CPA,8,0.02,H2O,0.01047706530035505,0.043522871044219355,1.862138776509425e-10
lmh,CPA,8,0.02,Light_nC4,0.0005593192983414454,0.02074097411835421,-2.913252972192026e-12
lmh,CPA,8,0.02,Middle_nC10,0.002199916218560825,0.013329545832490342,3.815309179699966e-12
lmh,CPA,8,0.02,Heavy_squalane,0.01196109017803858,0.00999579500439634,-2.190334701437289e-10
lmh,CPA,9,0.0225,H2O,0.01179666550830743,0.04900463411757638,2.216727357229331e-10
lmh,CPA,9,0.0225,Light_nC4,0.0006292218653679066,0.02333313808945551,-3.248335628258658e-12
lmh,CPA,9,0.0225,Middle_nC10,0.002475045596117787,0.014996586430249665,2.859240622044013e-12
lmh,CPA,9,0.0225,Heavy_squalane,0.01346622792260484,0.011253627536725841,-2.311918007144812e-10
lmh,CPA,10,0.025,H2O,0.01311812357890723,0.05449411495483993,2.503677820619998e-10
lmh,CPA,10,0.025,Light_nC4,0.0006991209373469256,0.025925172455358567,-3.623396721552652e-12
lmh,CPA,10,0.025,Middle_nC10,0.002750209214523906,0.0166638344972591,-6.011857678345223e-13
lmh,CPA,10,0.025,Heavy_squalane,0.01497336712889785,0.012513132675885653,-2.373585508115144e-10
lmh,CPA,11,0.0275,H2O,0.01444123138890041,0.059990448989331556,3.505287171634563e-10
lmh,CPA,11,0.0275,Light_nC4,0.0007690166508529929,0.028517082280590893,-4.534296549341121e-12
lmh,CPA,11,0.0275,Middle_nC10,0.003025405071614754,0.018331277902173707,-5.977995876094155e-12
lmh,CPA,11,0.0275,Heavy_squalane,0.01648231385132903,0.013774148342975223,-2.711223101442763e-10
lmh,CPA,12,0.03,H2O,0.0157656528599396,0.06549224011497058,4.281987542320564e-10
lmh,CPA,12,0.03,Light_nC4,0.0008389095106861204,0.031108886284413585,-3.931039521676283e-12
lmh,CPA,12,0.03,Middle_nC10,0.003300627938304881,0.019998884961362262,-5.904027267078504e-12
lmh,CPA,12,0.03,Heavy_squalane,0.01799272176120329,0.015036385113653732,-3.056405606723723e-10
lmh,CPA,13,0.0325,H2O,0.01709159321413629,0.07100034084677316,4.376392581662003e-10
lmh,CPA,13,0.0325,Light_nC4,0.0009087988779965814,0.0337005607766631,-3.336855097790803e-12
lmh,CPA,13,0.0325,Middle_nC10,0.003575883470393716,0.02166668994396515,-6.521838624706788e-12
lmh,CPA,13,0.0325,Heavy_squalane,0.01950484259073118,0.016300053358676285,-3.099322164435692e-10
lmh,CPA,14,0.035,H2O,0.0184189820910275,0.07651445889970822,4.376387585658392e-10
lmh,CPA,14,0.035,Light_nC4,0.0009786847166167378,0.03629210441615196,-3.364083317469735e-12
lmh,CPA,14,0.035,Middle_nC10,0.003851171635461188,0.023334692653545416,-6.536715613236765e-12
lmh,CPA,14,0.035,Heavy_squalane,0.02101862112384186,0.017565106934378988,-3.114653217696513e-10
lmh,CPA,15,0.0375,H2O,0.01974751397906853,0.08203332514552454,4.297401323682948e-10
lmh,CPA,15,0.0375,Light_nC4,0.001048567627095456,0.03888353947275093,-2.490462697180007e-12
lmh,CPA,15,0.0375,Middle_nC10,0.004126486664671957,0.025002858136065082,-7.027961546057782e-12
lmh,CPA,15,0.0375,Heavy_squalane,0.02253372573135864,0.018831268700700322,-3.051710912370071e-10
lmh,CPA,16,0.04,H2O,0.02107733287425982,0.08755753775930061,4.312405432749244e-10
lmh,CPA,16,0.04,Light_nC4,0.001118447100550749,0.04147484707582895,-2.462328951846615e-12
lmh,CPA,16,0.04,Middle_nC10,0.004401833016445152,0.02667121340559933,-7.043421401675687e-12
lmh,CPA,16,0.04,Heavy_squalane,0.02405034084009968,0.020098692781774483,-3.048227931618368e-10
lmh,CPA,17,0.0425,H2O,0.0224083737428878,0.09308682658390285,4.326529690068526e-10
lmh,CPA,17,0.0425,Light_nC4,0.001188323160129429,0.044066028083728365,-2.468782123177249e-12
lmh,CPA,17,0.0425,Middle_nC10,0.004677210271344682,0.028339755920736565,-7.108896804552955e-12
lmh,CPA,17,0.0425,Heavy_squalane,0.02556840889127108,0.02136733107614115,-3.048599053701661e-10
lmh,CPA,18,0.045,H2O,0.02374067291055464,0.09862134251984149,4.273276732469355e-10
lmh,CPA,18,0.045,Light_nC4,0.001258195551421367,0.046657073062278176,-2.443496793791411e-12
lmh,CPA,18,0.045,Middle_nC10,0.004952620547063757,0.03000849851282392,-7.165712467838148e-12
lmh,CPA,18,0.045,Heavy_squalane,0.0270879923399834,0.022637235777076426,-3.040903837304587e-10
lmh,CPA,19,0.0475,H2O,0.02507400997729194,0.10416017000162865,4.172898693255433e-10
lmh,CPA,19,0.0475,Light_nC4,0.001328064800065938,0.04924800150351576,-2.272057542107575e-12
lmh,CPA,19,0.0475,Middle_nC10,0.005228058992212364,0.03167741178673037,-7.97695243193175e-12
lmh,CPA,19,0.0475,Heavy_squalane,0.0286088406689534,0.023908197529131016,-2.978753877625975e-10
lmh,CPA,20,0.05,H2O,0.02640830174217167,0.1097029634035421,4.16958301219239e-10
lmh,CPA,20,0.05,Light_nC4,0.0013979310639997,0.051838819264128116,-2.259678555383005e-12
lmh,CPA,20,0.05,Middle_nC10,0.00550352410849037,0.03334648666408277,-7.993772310754821e-12
lmh,CPA,20,0.05,Heavy_squalane,0.03013086459209435,0.02518014171657956,-2.975220795393028e-10
lmh,CPA,21,0.0525,H2O,0.02774354994477503,0.11524972995199172,4.133465791866797e-10
lmh,CPA,21,0.0525,Light_nC4,0.001467794247098051,0.054429522779571915,-2.238979834867649e-12
lmh,CPA,21,0.0525,Middle_nC10,0.005779016690567038,0.035015727959873746,-7.92552135031599e-12
lmh,CPA,21,0.0525,Heavy_squalane,0.03165407809179524,0.026453080024401596,-2.971342569622619e-10
lmh,CPA,22,0.055,H2O,0.02907964463131818,0.12080001288697674,4.131027186993208e-10
lmh,CPA,22,0.055,Light_nC4,0.001537654626219386,0.05702012231645662,-2.237942470229015e-12
lmh,CPA,22,0.055,Middle_nC10,0.006054534211102281,0.03668512036065852,-7.958522729722972e-12
lmh,CPA,22,0.055,Heavy_squalane,0.03317835442479854,0.02772690653418989,-2.970401775141472e-10
lmh,CPA,23,0.0575,H2O,0.03041656530368032,0.12635372705706943,4.058605673762372e-10
lmh,CPA,23,0.0575,Light_nC4,0.00160751219932407,0.05961061779914739,-2.234389756550215e-12
lmh,CPA,23,0.0575,Middle_nC10,0.006330076649124791,0.03835466373936952,-8.03282440564601e-12
lmh,CPA,23,0.0575,Heavy_squalane,0.03470367706759778,0.029001607437371735,-2.967965358664656e-10
lmh,CPA,24,0.06,H2O,0.03175425953399031,0.13191065467117957,4.060626834778702e-10
lmh,CPA,24,0.06,Light_nC4,0.001677367080965406,0.06220101347557042,-2.213718791610475e-12
lmh,CPA,24,0.06,Middle_nC10,0.006605642951995358,0.0400243517179445,-7.99904587012179e-12
lmh,CPA,24,0.06,Heavy_squalane,0.03622998796502723,0.03027713421767253,-2.963226129661008e-10
lmh,CPA,25,0.0625,H2O,0.03309270961334393,0.13747072216458905,4.046071255814354e-10
lmh,CPA,25,0.0625,Light_nC4,0.001747219273173211,0.06479130942099648,-2.208167676487349e-12
lmh,CPA,25,0.0625,Middle_nC10,0.006881233076418973,0.04169418403405401,-7.979034100102922e-12
lmh,CPA,25,0.0625,Heavy_squalane,0.03775727241529209,0.03155347458891059,-2.96214430878821e-10
lmh,CPA,26,0.065,H2O,0.03443188465289283,0.14303380122165565,4.105523698783031e-10
lmh,CPA,26,0.065,Light_nC4,0.001817068829923024,0.06738150763697502,-2.216813538291618e-12
lmh,CPA,26,0.065,Middle_nC10,0.007156846522397884,0.04336415765815406,-8.021250330614293e-12
lmh,CPA,26,0.065,Heavy_squalane,0.03928549808081536,0.032830601526810894,-2.96387002647552e-10
lmh,CPA,27,0.0675,H2O,0.03577172467292682,0.14859964268012663,4.136267439669439e-10
lmh,CPA,27,0.0675,Light_nC4,0.001886915920260437,0.06997161439214414,-2.215210653799815e-12
lmh,CPA,27,0.0675,Middle_nC10,0.007432481772082251,0.04503426339341759,-8.087225333852643e-12
lmh,CPA,27,0.0675,Heavy_squalane,0.04081459357052668,0.03410845537038151,-2.962040394604887e-10
lmh,CPA,28,0.07,H2O,0.03711221512012282,0.15416818608391183,4.1290521002324e-10
lmh,CPA,28,0.07,Light_nC4,0.001956760553042811,0.07256163001495718,-2.191555964481395e-12
lmh,CPA,28,0.07,Middle_nC10,0.007708138736817062,0.046704500702673665,-8.01822497287219e-12
lmh,CPA,28,0.07,Heavy_squalane,0.04234454593262695,0.035387025295899294,-2.957200962638751e-10
lmh,CPA,29,0.0725,H2O,0.03845332862826699,0.15973931775077674,4.616514392985493e-10
lmh,CPA,29,0.0725,Light_nC4,0.002026602789209237,0.07515155676518977,-2.270354043654166e-12
lmh,CPA,29,0.0725,Middle_nC10,0.007983816866868795,0.048374866255023546,-8.785527860766251e-12
lmh,CPA,29,0.0725,Heavy_squalane,0.04387532481744133,0.036666285940364404,-3.209114921557005e-10
lmh,CPA,30,0.075,H2O,0.039795060268449,0.1653130172054906,4.624957083976255e-10
lmh,CPA,30,0.075,Light_nC4,0.002096442606805001,0.07774139382870554,-2.280921979069817e-12
lmh,CPA,30,0.075,Middle_nC10,0.008259516352810524,0.05004536120517143,-8.82890982545348e-12
lmh,CPA,30,0.075,Heavy_squalane,0.04540692927119077,0.03794623650671072,-3.211156093015115e-10
lmh,CPA,31,0.0775,H2O,0.04113735276055525,0.17088904650021922,4.629908123554571e-10
lmh,CPA,31,0.0775,Light_nC4,0.002166280193505692,0.08033114816499003,-2.257371373159955e-12
lmh,CPA,31,0.0775,Middle_nC10,0.008535235524476204,0.05171597543338885,-8.741757318020404e-12
lmh,CPA,31,0.0775,Heavy_squalane,0.04693928763441782,0.039226817109657204,-3.20669891679477e-10
lmh,CPA,32,0.08,H2O,0.04248020567482088,0.17646740384967244,4.577322965104713e-10
lmh,CPA,32,0.08,Light_nC4,0.002236115517054731,0.08292081857788768,-2.259682024829957e-12
lmh,CPA,32,0.08,Middle_nC10,0.008810974667185686,0.05338671066846162,-8.754136304744975e-12
lmh,CPA,32,0.08,Heavy_squalane,0.04847240400351645,0.040508031172530136,-3.207066327657229e-10
lmh,CPA,33,0.0825,H2O,0.04382359312095628,0.1820479817027658,5.210697984203705e-10
lmh,CPA,33,0.0825,Light_nC4,0.002305948649721256,0.08551040774732088,-2.72224257025222e-12
lmh,CPA,33,0.0825,Middle_nC10,0.00908673313964682,0.055057563024726745,-1.0128731187109e-11
lmh,CPA,33,0.0825,Heavy_squalane,0.05000624774585768,0.041789853095867,-3.474977503975816e-10
lmh,CPA,34,0.085,H2O,0.04516750587071729,0.1876307417243673,5.243370182483886e-10
lmh,CPA,34,0.085,Light_nC4,0.002375779598689269,0.08809991593969063,-2.742639448882755e-12
lmh,CPA,34,0.085,Middle_nC10,0.009362510879761103,0.05672853212592223,-1.021299711467805e-11
lmh,CPA,34,0.085,Heavy_squalane,0.05154081052426328,0.04307227591234932,-3.478688724808742e-10
lmh,CPA,35,0.0875,H2O,0.0465119297357302,0.19321562497442638,5.194205066061386e-10
lmh,CPA,35,0.0875,Light_nC4,0.002445608393546266,0.09068934425217609,-2.747132382685535e-12
lmh,CPA,35,0.0875,Middle_nC10,0.00963830762812424,0.05839961640028756,-1.023062190519397e-11
lmh,CPA,35,0.0875,Heavy_squalane,0.05307607696924611,0.044355286777809845,-3.479551583652398e-10
lmh,CPA,36,0.09,H2O,0.04785682296170092,0.19880245800105495,5.553602022700943e-10
lmh,CPA,36,0.09,Light_nC4,0.002515435183810229,0.09327869822928218,-3.020216021720756e-12
lmh,CPA,36,0.09,Middle_nC10,0.009914122058314054,0.060070807810877945,-1.043659603183755e-11
lmh,CPA,36,0.09,Heavy_squalane,0.05461199313412055,0.04563884060940057,-3.648493778408903e-10
lmh,CPA,37,0.0925,H2O,0.04920220342224477,0.2043913150531989,6.055519419234656e-10
lmh,CPA,37,0.0925,Light_nC4,0.002585259867720921,0.09586797409748193,-3.418369753926953e-12
lmh,CPA,37,0.0925,Middle_nC10,0.01018995508073284,0.06174211187392578,-1.098848789737872e-11
lmh,CPA,37,0.0925,Heavy_squalane,0.05614858740681214,0.04692296113070185,-3.881517623287558e-10
lmh,CPA,38,0.095,H2O,0.05054803767671889,0.20998205721478355,6.048613832021488e-10
lmh,CPA,38,0.095,Light_nC4,0.002655082565099102,0.09845717630003219,-3.416697480496111e-12
lmh,CPA,38,0.095,Middle_nC10,0.01046580563396838,0.06341352215821215,-1.09841857831583e-11
lmh,CPA,38,0.095,Heavy_squalane,0.05768581658919608,0.048207612241358846,-3.881159490477181e-10
lmh,CPA,39,0.0975,H2O,0.0518943023394501,0.21557458733917387,6.069524882690303e-10
lmh,CPA,39,0.0975,Light_nC4,0.002724903356287951,0.10104630781626119,-3.40726405423375e-12
lmh,CPA,39,0.0975,Middle_nC10,0.01074167300807205,0.06508503436207655,-1.094643820032104e-11
lmh,CPA,39,0.0975,Heavy_squalane,0.05922365096683492,0.04949276910923491,-3.87942820595862e-10
lmh,CPA,40,0.1,H2O,0.0532410023141841,0.22116892579706388,6.153377252182679e-10
lmh,CPA,40,0.1,Light_nC4,0.002794722198403179,0.10363536705591106,-3.569637641032131e-12
lmh,CPA,40,0.1,Middle_nC10,0.01101755759056069,0.06675665083352815,-1.105279756608013e-11
lmh,CPA,40,0.1,Heavy_squalane,0.06076210044838971,0.05077844001492515,-3.956421193358525e-10
lmh,CPA,41,0.1025,H2O,0.05458811497418843,0.22676497859454114,6.406739028186337e-10
lmh,CPA,41,0.1025,Light_nC4,0.002864539172256154,0.1062243570156717,-3.792716141148844e-12
lmh,CPA,41,0.1025,Middle_nC10,0.01129345866745169,0.06842836724646406,-1.163041885021698e-11
lmh,CPA,41,0.1025,Heavy_squalane,0.06230113586043333,0.052064600578411294,-4.08446759014659e-10
lmh,CPA,42,0.105,H2O,0.05593564367870744,0.23236275968627274,6.423347409523217e-10
lmh,CPA,42,0.105,Light_nC4,0.002934354243134808,0.10881327640833184,-3.775139922890247e-12
lmh,CPA,42,0.105,Middle_nC10,0.01156937655460879,0.07010018551473907,-1.156139073366091e-11
lmh,CPA,42,0.105,Heavy_squalane,0.06384076475921416,0.053351257114394486,-4.081231405580277e-10
lmh,CPA,43,0.1075,H2O,0.05728355341872316,0.2379621236409828,6.432234744835341e-10
lmh,CPA,43,0.1075,Light_nC4,0.003004167552659562,0.11140213048553485,-3.758573313694669e-12
lmh,CPA,43,0.1075,Middle_nC10,0.01184530999317373,0.07177209801078593,-1.149685902035458e-11
lmh,CPA,43,0.1075,Heavy_squalane,0.06538093963604828,0.054638369920217325,-4.07816037034103e-10
lmh,CPA,44,0.11,H2O,0.05863183465092908,0.243563030814736,6.527934304223493e-10
lmh,CPA,44,0.11,Light_nC4,0.003073979128578528,0.11399092027625089,-3.849080776330283e-12
lmh,CPA,44,0.11,Middle_nC10,0.01212125873918079,0.07344410325638827,-1.135100347049445e-11
lmh,CPA,44,0.11,Heavy_squalane,0.06692164906376055,0.05592592944627368,-4.130019114649936e-10
lmh,CPA,45,0.1125,H2O,0.05998049573965634,0.24916551595387545,6.949310016324262e-10
lmh,CPA,45,0.1125,Light_nC4,0.003143788915824442,0.11657964373844655,-4.189149027666872e-12
lmh,CPA,45,0.1125,Middle_nC10,0.01239722328792349,0.07511620425258655,-1.183961262363198e-11
lmh,CPA,45,0.1125,Heavy_squalane,0.06846290737808947,0.057213947672834664,-4.296606539787948e-10
lmh,CPA,46,0.115,H2O,0.06132951162803722,0.254769474969442,8.037150944772975e-10
lmh,CPA,46,0.115,Light_nC4,0.003213597016590021,0.11916830466168622,-5.371945943632994e-12
lmh,CPA,46,0.115,Middle_nC10,0.01267320272703664,0.07678839547125502,-1.786235048761853e-11
lmh,CPA,46,0.115,Heavy_squalane,0.07000468039937448,0.058502396036209596,-4.749468261925869e-10
lmh,CPA,47,0.1175,H2O,0.06267887088409593,0.26037486037176233,8.447294530533611e-10
lmh,CPA,47,0.1175,Light_nC4,0.003283403471170932,0.12175690454023516,-5.71302033458565e-12
lmh,CPA,47,0.1175,Middle_nC10,0.01294919669399515,0.07846067471581232,-1.68374203468602e-11
lmh,CPA,47,0.1175,Heavy_squalane,0.07154695335852047,0.05979126219397442,-4.917571720774133e-10
lmh,CPA,48,0.12,H2O,0.06402856442698966,0.2659816344380258,8.686351637976486e-10
lmh,CPA,48,0.12,Light_nC4,0.003353208309966139,0.12434544450136384,-5.90446441739445e-12
lmh,CPA,48,0.12,Middle_nC10,0.01322520490946769,0.0801330402937578,-1.696948137563936e-11
lmh,CPA,48,0.12,Heavy_squalane,0.07308971466201576,0.06108053645751676,-5.017654068586093e-10
lmh,CPA,49,0.1225,H2O,0.06537859455256217,0.27158980670541755,1.043720831983563e-09
lmh,CPA,49,0.1225,Light_nC4,0.003423011509474935,0.12693392367360656,-8.152836045161038e-12
lmh,CPA,49,0.1225,Middle_nC10,0.01350122757158888,0.08180549340561191,-2.14894213534933e-11
lmh,CPA,49,0.1225,Heavy_squalane,0.07463296920415563,0.062370222916963154,-5.848876610251342e-10
lmh,CPA,50,0.125,H2O,0.06672893970191653,0.2771992876159302,1.051029818732729e-09
lmh,CPA,50,0.125,Light_nC4,0.003492813162905405,0.1295223455133549,-8.154397296289417e-12
lmh,CPA,50,0.125,Middle_nC10,0.01377726382435559,0.0834780288647531,-2.149513900207012e-11
lmh,CPA,50,0.125,Heavy_squalane,0.07617668650196753,0.06366029609791786,-5.849201342074223e-10
lmh,CPA,51,0.1275,H2O,0.06807959274391234,0.2828100475460296,1.059164866923368e-09
lmh,CPA,51,0.1275,Light_nC4,0.00356261329518686,0.13211071094505072,-8.206289814349788e-12
lmh,CPA,51,0.1275,Middle_nC10,0.01405331341188785,0.08515064512077511,-2.120478792555502e-11
lmh,CPA,51,0.1275,Heavy_squalane,0.07772085690725472,0.06495074793745391,-5.902780237239191e-10
lmh,CPA,52,0.13,H2O,0.06943054962540554,0.2884220696585134,1.074191458005913e-09
lmh,CPA,52,0.13,Light_nC4,0.003632411917340483,0.13469902037738737,-8.344398089166205e-12
lmh,CPA,52,0.13,Middle_nC10,0.0143293761885462,0.08682334129123169,-2.116049002687248e-11
lmh,CPA,52,0.13,Heavy_squalane,0.07926547495094685,0.06624157386510945,-5.967886184311229e-10
lmh,CPA,53,0.1325,H2O,0.07078180173145852,0.294035318165992,1.069230315398073e-09
lmh,CPA,53,0.1325,Light_nC4,0.003702209064284391,0.13728727510521693,-8.360985515043495e-12
lmh,CPA,53,0.1325,Middle_nC10,0.0146054517735919,0.08849611506918295,-2.122571562956921e-11
lmh,CPA,53,0.1325,Heavy_squalane,0.0808105279032798,0.06753276324271433,-5.970977631265058e-10
lmh,CPA,54,0.135,H2O,0.07213333963422208,0.2996497539041523,1.183339370935954e-09
lmh,CPA,54,0.135,Light_nC4,0.003772004777064137,0.1398754766506123,-9.780679738335962e-12
lmh,CPA,54,0.135,Middle_nC10,0.01488153970748336,0.09016896367021345,-2.40080177960067e-11
lmh,CPA,54,0.135,Heavy_squalane,0.0823560011837473,0.0688243038854468,-6.481285340675857e-10
lmh,CPA,55,0.1375,H2O,0.07348515265711923,0.3052653325213301,1.193543153199528e-09
lmh,CPA,55,0.1375,Light_nC4,0.003841799105196128,0.14246362684976716,-9.859741495477081e-12
lmh,CPA,55,0.1375,Middle_nC10,0.01515763942103077,0.09184188364553654,-2.406091992313009e-11
lmh,CPA,55,0.1375,Heavy_squalane,0.08390187755439314,0.07011618138767378,-6.517003985582363e-10
lmh,CPA,56,0.14,H2O,0.07483724821887164,0.31088208483570356,1.227729584662995e-09
lmh,CPA,56,0.14,Light_nC4,0.003911592008710218,0.1450517242204873,-1.027537777087417e-11
lmh,CPA,56,0.14,Middle_nC10,0.01543375111009832,0.09351487618191594,-2.327815717961812e-11
lmh,CPA,56,0.14,Heavy_squalane,0.08544816610997351,0.07140840334981603,-6.717331974922932e-10
lmh,CPA,57,0.1425,H2O,0.07618960724123865,0.31649993159418194,1.250863579382866e-09
lmh,CPA,57,0.1425,Light_nC4,0.00398138358484379,0.14763977236858086,-1.050890624521017e-11
