system,eos,pvi,mu_o_min_mPa_s,mu_o_avg_mPa_s,mu_o_max_mPa_s,mu_w_min_mPa_s,mu_w_avg_mPa_s,mu_w_max_mPa_s
binary,PR,0.8825,0.9361540466499604,0.9361803934215642,0.9362025893952636,0.06617261373287618,0.06617312545337782,0.06617338248690809
binary,PR,0.885,0.9361542387614724,0.9361805407097307,0.9362027079747772,0.06617261677536079,0.06617312761780512,0.06617338436475764
binary,PR,0.8875,0.936154430375951,0.9361806877447947,0.9362028264499378,0.06617261980997292,0.06617312977943622,0.066173386240955
binary,PR,0.89,0.9361546214974081,0.9361808345282829,0.9362029448208993,0.06617262283677713,0.0661731319382785,0.06617338811550114
binary,PR,0.8925,0.936154812129691,0.9361809810617139,0.936203063087841,0.06617262585583286,0.06617313409433971,0.06617338998839956
binary,PR,0.895,0.9361550022766676,0.9361811273465737,0.9362031812509211,0.06617262886720132,0.06617313624762768,0.06617339185965317
binary,PR,0.8975,0.9361551919421139,0.9361812733843415,0.9362032993102992,0.06617263187094377,0.06617313839814966,0.06617339372926434
binary,PR,0.9,0.9361553811297547,0.9361814191764771,0.9362034172661667,0.06617263486711987,0.0661731405459139,0.0661733955972357
binary,PR,0.9025,0.9361555698432906,0.9361815647244227,0.936203535118659,0.06617263785578517,0.06617314269092828,0.06617339746357008
binary,PR,0.905,0.9361557580863425,0.9361817100296015,0.9362036528679716,0.06617264083699946,0.06617314483320035,0.06617339932827078
binary,PR,0.9075,0.9361559458624765,0.9361818550934234,0.93620377051428,0.06617264381081804,0.06617314697273785,0.06617340119133928
binary,PR,0.91,0.9361561331752245,0.9361819999172781,0.936203888057765,0.06617264677729764,0.06617314910954927,0.06617340305278008
binary,PR,0.9125,0.9361563200280709,0.9361821445025295,0.9362040054985581,0.06617264973649321,0.06617315124364213,0.06617340491259334
binary,PR,0.915,0.9361565064244334,0.9361822888505442,0.9362041228368694,0.06617265268845873,0.06617315337502477,0.06617340677078418
binary,PR,0.9175,0.9361566923677086,0.9361824329626638,0.9362042400728606,0.0661726556332483,0.06617315550370541,0.06617340862735384
binary,PR,0.92,0.9361568778612409,0.9361825768402173,0.9362043572066989,0.06617265857091469,0.06617315762969178,0.06617341048230642
binary,PR,0.9225,0.9361570629083235,0.9361827204845199,0.9362044742385867,0.06617266150150974,0.06617315975299216,0.06617341233564321
binary,PR,0.925,0.9361572475122061,0.9361828638968634,0.9362045911686779,0.06617266442508508,0.06617316187361465,0.06617341418736815
binary,PR,0.9275,0.9361574316760776,0.9361830070785356,0.9362047079971622,0.06617266734169125,0.06617316399156756,0.06617341603748339
binary,PR,0.93,0.9361576154031487,0.9361831500308057,0.9362048247242151,0.06617267025137942,0.06617316610685894,0.06617341788599275
binary,PR,0.9325,0.9361577986965137,0.9361832927549331,0.9362049413500079,0.06617267315419882,0.06617316821949702,0.06617341973289803
binary,PR,0.935,0.9361579815592634,0.9361834352521559,0.9362050578747367,0.06617267605019657,0.0661731703294899,0.06617342157820229
binary,PR,0.9375,0.9361581639944483,0.9361835775237072,0.9362051742985639,0.06617267893942413,0.06617317243684581,0.06617342342190878
binary,PR,0.94,0.9361583460050844,0.9361837195708063,0.9362052906216799,0.06617268182192751,0.06617317454157318,0.06617342526402012
binary,PR,0.9425,0.936158527594146,0.9361838613946492,0.9362054068442731,0.0661726846977521,0.06617317664368025,0.06617342710453947
binary,PR,0.945,0.936158708764543,0.936184002996434,0.9362055229665163,0.06617268756694712,0.06617317874317498,0.066173428943469
binary,PR,0.9475,0.936158889519196,0.9361841443773383,0.9362056389885994,0.06617269042955674,0.06617318084006597,0.06617343078081225
binary,PR,0.95,0.9361590698609472,0.9361842855385286,0.9362057549106869,0.06617269328562721,0.06617318293436128,0.0661734326165713
binary,PR,0.9525,0.9361592497926418,0.9361844264811606,0.9362058707329831,0.06617269613520241,0.06617318502606898,0.06617343445075016
binary,PR,0.955,0.936159429317067,0.9361845672063831,0.9362059864556677,0.06617269897832685,0.0661731871151973,0.06617343628335182
