system,eos,step,pvi,component,cumulative_produced_kg,recovery_fraction_of_initial,relative_balance_error
binary,SW,232,0.58,H2O,0.2881745701481188,1.5340942151855568,-2.732426445400601e-06
binary,SW,232,0.58,Heavy_squalane,0.6482458302131558,0.44112675857282657,1.113291866511207e-06
binary,SW,233,0.5825,H2O,0.2910109527678938,1.5491936674613531,-2.733701366949703e-06
binary,SW,233,0.5825,Heavy_squalane,0.6492489837744065,0.44180939756285265,1.11798156603609e-06
binary,SW,234,0.585,H2O,0.2938515852550891,1.5643157438605115,-2.734793810455328e-06
binary,SW,234,0.585,Heavy_squalane,0.6502472958846918,0.44248874197932087,1.122599916234298e-06
binary,SW,235,0.5875,H2O,0.2966964249521516,1.579460217296008,-2.735695724621905e-06
binary,SW,235,0.5875,Heavy_squalane,0.6512408151424895,0.443164824893156,1.127149269276451e-06
binary,SW,236,0.59,H2O,0.2995454300608345,1.5946268652553268,-2.736420224538402e-06
binary,SW,236,0.59,Heavy_squalane,0.6522295891624528,0.4438376787057968,1.13163114802191e-06
binary,SW,237,0.5925,H2O,0.3023985596279138,1.6098154697244216,-2.736958635248581e-06
binary,SW,237,0.5925,Heavy_squalane,0.6532136645982247,0.44450733516472146,1.136047295709093e-06
binary,SW,238,0.595,H2O,0.3052557735257595,1.6250258170842875,-2.737343487106044e-06
binary,SW,238,0.595,Heavy_squalane,0.654193087164245,0.44517382537828676,1.140399613173515e-06
binary,SW,239,0.5975,H2O,0.3081170324306711,1.6402576979956285,-2.737560620788498e-06
binary,SW,239,0.5975,Heavy_squalane,0.6551679016577188,0.44583717983067794,1.144689734483987e-06
binary,SW,240,0.6,H2O,0.3109822978037379,1.6555109072969694,-2.737635780796011e-06
binary,SW,240,0.6,Heavy_squalane,0.656138151982447,0.44649742839812473,1.148919338208216e-06
binary,SW,241,0.6025,H2O,0.313851531867667,1.6707852438812996,-2.737560253141809e-06
binary,SW,241,0.6025,Heavy_squalane,0.6571038811722846,0.4471546003648648,1.153089692829041e-06
binary,SW,242,0.605,H2O,0.3167246975912824,1.6860805106135526,-2.737335238565535e-06
binary,SW,242,0.605,Heavy_squalane,0.6580651314180859,0.44780872444147973,1.157203090757113e-06
binary,SW,243,0.6075,H2O,0.3196017586554787,1.7013965141493625,-2.736980546054071e-06
binary,SW,243,0.6075,Heavy_squalane,0.6590219440892197,0.44845982877953594,1.161260174997643e-06
binary,SW,244,0.61,H2O,0.3224826794423802,1.7167330648773529,-2.736499455776062e-06
binary,SW,244,0.61,Heavy_squalane,0.659974359763451,0.44910794099191914,1.165262644743457e-06
binary,SW,245,0.6125,H2O,0.3253674250082529,1.7320899767749323,-2.735893959122494e-06
binary,SW,245,0.6125,Heavy_squalane,0.6609224182518384,0.44975308816977644,1.169212335026106e-06
binary,SW,246,0.615,H2O,0.3282559610572155,1.747467067268347,-2.735154659712565e-06
binary,SW,246,0.615,Heavy_squalane,0.6618661586241097,0.45039529689978475,1.173110508133337e-06
binary,SW,247,0.6175,H2O,0.3311482539178291,1.7628641571080548,-2.73430869582437e-06
binary,SW,247,0.6175,Heavy_squalane,0.6628056192350023,0.4510345932820748,1.176957822482541e-06
binary,SW,248,0.62,H2O,0.3340442705281576,1.778281070289196,-2.733352138363603e-06
binary,SW,248,0.62,Heavy_squalane,0.6637408377531318,0.45167100294987644,1.180756116958312e-06
binary,SW,249,0.6225,H2O,0.3369439784026056,1.7937176338750538,-2.73228223240173e-06
binary,SW,249,0.6225,Heavy_squalane,0.6646718511835578,0.45230455108487416,1.184506116235301e-06
binary,SW,250,0.625,H2O,0.3398473456165684,1.8091736779153396,-2.731114989522728e-06
binary,SW,250,0.625,Heavy_squalane,0.6655986958954847,0.4529352624360575,1.188208974187151e-06
binary,SW,251,0.6275,H2O,0.3427543407819841,1.8246490353160443,-2.729839218724571e-06
binary,SW,251,0.6275,Heavy_squalane,0.6665214076463053,0.4535631613360823,1.191865697214093e-06
binary,SW,252,0.63,H2O,0.3456649330277555,1.8401435417352154,-2.728462244693299e-06
binary,SW,252,0.63,Heavy_squalane,0.6674400216063101,0.45418827171808573,1.195477507411331e-06
binary,SW,253,0.6325,H2O,0.3485790919767376,1.8556570354604487,-2.726999227044112e-06
binary,SW,253,0.6325,Heavy_squalane,0.6683545723813035,0.4548106171310758,1.199045312057627e-06
binary,SW,254,0.635,H2O,0.3514967877263703,1.8711893573057883,-2.725437434982284e-06
binary,SW,254,0.635,Heavy_squalane,0.6692650940352783,0.4554302207553617,1.202569791782041e-06
binary,SW,255,0.6375,H2O,0.3544179908332092,1.8867403505293758,-2.723791434669376e-06
binary,SW,255,0.6375,Heavy_squalane,0.6701716201131173,0.4560471054180017,1.206052156062941e-06
binary,SW,256,0.64,H2O,0.3573426722893101,1.9023098607077331,-2.722060281463062e-06
binary,SW,256,0.64,Heavy_squalane,0.6710741836595238,0.45666129360568564,1.209492973791082e-06
binary,SW,257,0.6425,H2O,0.3602708035097081,1.9178977356691078,-2.720246731544781e-06
binary,SW,257,0.6425,Heavy_squalane,0.6719728172401225,0.4572728074790936,1.212893171963754e-06
binary,SW,258,0.645,H2O,0.363202356313608,1.9335038253933408,-2.718347204384567e-06
binary,SW,258,0.645,Heavy_squalane,0.67286755295933,0.45788166888505677,1.21625352564739e-06
binary,SW,259,0.6475,H2O,0.3661373029097838,1.9491279819341405,-2.716373496985994e-06
binary,SW,259,0.6475,Heavy_squalane,0.6737584224782394,0.45848789936872775,1.219574837030844e-06
binary,SW,260,0.65,H2O,0.3690756158791326,1.9647700593262083,-2.714331642386894e-06
binary,SW,260,0.65,Heavy_squalane,0.6746454570303809,0.45909152018430577,1.222857354975488e-06
binary,SW,261,0.6525,H2O,0.3720172681684842,1.980429913552284,-2.712227228485561e-06
binary,SW,261,0.6525,Heavy_squalane,0.6755286874396622,0.45969255230724454,1.226102322957146e-06
binary,SW,262,0.655,H2O,0.3749622330690277,1.9961074024283019,-2.71003802221309e-06
binary,SW,262,0.655,Heavy_squalane,0.6764081441324746,0.4602910164424908,1.229310213767101e-06
binary,SW,263,0.6575,H2O,0.3779104842076544,2.0118023855573015,-2.70778930296556e-06
binary,SW,263,0.6575,Heavy_squalane,0.6772838571525496,0.46088693303459394,1.232481437716865e-06
binary,SW,264,0.66,H2O,0.3808619955369448,2.0275147242761262,-2.705474141057061e-06
binary,SW,264,0.66,Heavy_squalane,0.6781558561743032,0.46148032227678676,1.235616622097268e-06
binary,SW,265,0.6625,H2O,0.3838167413236535,2.0432442815941223,-2.703087398127962e-06
binary,SW,265,0.6625,Heavy_squalane,0.6790241705147005,0.4620712041190592,1.238716428347695e-06
binary,SW,266,0.665,H2O,0.3867746961392243,2.058990922142645,-2.700646848663755e-06
binary,SW,266,0.665,Heavy_squalane,0.6798888291447184,0.46265959827595854,1.241781653746252e-06
binary,SW,267,0.6675,H2O,0.3897358348467712,2.0747545121057525,-2.698140598221582e-06
binary,SW,267,0.6675,Heavy_squalane,0.6807498606988457,0.4632455242330545,1.244812486638844e-06
binary,SW,268,0.67,H2O,0.3927001325971281,2.0905349191991776,-2.695578192817948e-06
binary,SW,268,0.67,Heavy_squalane,0.681607293486345,0.4638290012546024,1.247809445071144e-06
binary,SW,269,0.6725,H2O,0.3956675648193771,2.106332012619904,-2.692958451158992e-06
binary,SW,269,0.6725,Heavy_squalane,0.682461155500061,0.4644100483895376,1.250773114479334e-06
binary,SW,270,0.675,H2O,0.3986381072130126,2.1221456630044515,-2.690280342070593e-06
binary,SW,270,0.675,Heavy_squalane,0.6833114744249138,0.46498868447725467,1.253704075917706e-06
binary,SW,271,0.6775,H2O,0.4016117357379686,2.137975742375789,-2.687544757118292e-06
binary,SW,271,0.6775,Heavy_squalane,0.6841582776450447,0.46556492815247047,1.256602339056646e-06
binary,SW,272,0.68,H2O,0.4045884266153245,2.1538221241470885,-2.684749074877385e-06
binary,SW,272,0.68,Heavy_squalane,0.6850015922533045,0.4661387978516808,1.259468743633307e-06
binary,SW,273,0.6825,H2O,0.4075681563146455,2.169684683054335,-2.681912726875775e-06
binary,SW,273,0.6825,Heavy_squalane,0.6858414450562845,0.4667103118165837,1.262303690288814e-06
binary,SW,274,0.685,H2O,0.4105509015499812,2.1855632951350223,-2.679022610863203e-06
binary,SW,274,0.685,Heavy_squalane,0.6866778625812009,0.46727948809876435,1.265107444732169e-06
binary,SW,275,0.6875,H2O,0.4135366392770958,2.2014578377134097,-2.676084250894429e-06
binary,SW,275,0.6875,Heavy_squalane,0.6875108710825463,0.46784634456422175,1.267880625717064e-06
binary,SW,276,0.69,H2O,0.4165253466843717,2.217368189352097,-2.673092717625485e-06
binary,SW,276,0.69,Heavy_squalane,0.688340496546445,0.4684108988963318,1.270623386307598e-06
binary,SW,277,0.6925,H2O,0.4195170011941009,2.2332942298589,-2.670059759303383e-06
binary,SW,277,0.6925,Heavy_squalane,0.6891667646974132,0.4689731686004481,1.273336520004383e-06
binary,SW,278,0.695,H2O,0.4225115804516296,2.2492358402290593,-2.666986695598102e-06
binary,SW,278,0.695,Heavy_squalane,0.6899897010012986,0.4695331710059021,1.276020209184881e-06
binary,SW,279,0.6975,H2O,0.4255090623247652,2.2651929026420867,-2.663862139092222e-06
binary,SW,279,0.6975,Heavy_squalane,0.6908093306706511,0.47009092326965773,1.278674642270545e-06
binary,SW,280,0.7,H2O,0.4285094249021553,2.281165300453134,-2.660691392205468e-06
binary,SW,280,0.7,Heavy_squalane,0.6916256786694147,0.4706464423795047,1.281300403035463e-06
binary,SW,281,0.7025,H2O,0.4315126464867186,2.2971529181580235,-2.657477570153629e-06
binary,SW,281,0.7025,Heavy_squalane,0.6924387697159311,0.4711997451561017,1.283897860994199e-06
binary,SW,282,0.705,H2O,0.4345187055935592,2.313155641382143,-2.654230830974806e-06
binary,SW,282,0.705,Heavy_squalane,0.6932486282868441,0.47175084825563385,1.28646739404736e-06
binary,SW,283,0.7075,H2O,0.4375275809465748,2.329173356862392,-2.650948040323502e-06
binary,SW,283,0.7075,Heavy_squalane,0.6940552786203747,0.4722997681720413,1.289009294724164e-06
binary,SW,284,0.71,H2O,0.4405392514756338,2.3452059524321522,-2.647622925545097e-06
binary,SW,284,0.71,Heavy_squalane,0.6948587447194874,0.4728465212391735,1.291523778719579e-06
binary,SW,285,0.7125,H2O,0.443553696316177,2.361253317019168,-2.64425445807437e-06
binary,SW,285,0.7125,Heavy_squalane,0.6956590503554704,0.47339112363322616,1.294011379869205e-06
binary,SW,286,0.715,H2O,0.4465708948034791,2.377315340614996,-2.640848670064583e-06
binary,SW,286,0.715,Heavy_squalane,0.6964562190698952,0.47393359137407415,1.2964723607845e-06
binary,SW,287,0.7175,H2O,0.4495908264711796,2.393391914267188,-2.637407777486017e-06
binary,SW,287,0.7175,Heavy_squalane,0.6972502741775171,0.4744739403272456,1.298906881102405e-06
binary,SW,288,0.72,H2O,0.4526134710520924,2.409482930083597,-2.63393793809575e-06
binary,SW,288,0.72,Heavy_squalane,0.6980412387696157,0.47501218620619495,1.301315528223402e-06
binary,SW,289,0.7225,H2O,0.4556388084715808,2.4255882811971112,-2.630422356760423e-06
binary,SW,289,0.7225,Heavy_squalane,0.6988291357152303,0.4755483445731437,1.303698525170798e-06
binary,SW,290,0.725,H2O,0.4586668188470167,2.441707861762775,-2.626879445303946e-06
binary,SW,290,0.725,Heavy_squalane,0.6996139876638683,0.47608243084092333,1.306055990557939e-06
binary,SW,291,0.7275,H2O,0.4616974824894651,2.4578415669667546,-2.623310694397578e-06
binary,SW,291,0.7275,Heavy_squalane,0.7003958170486633,0.47661446027512455,1.308388580913466e-06
binary,SW,292,0.73,H2O,0.4647307798957647,2.4739892929841814,-2.61970471828409e-06
binary,SW,292,0.73,Heavy_squalane,0.7011746460869553,0.47714444799449207,1.310696427014258e-06
binary,SW,293,0.7325,H2O,0.4677666917525813,2.4901509370007293,-2.616062639092662e-06
binary,SW,293,0.7325,Heavy_squalane,0.7019504967838647,0.47767240897335644,1.312980164159434e-06
binary,SW,294,0.735,H2O,0.4708051989268108,2.5063263971615246,-2.612402618825105e-06
binary,SW,294,0.735,Heavy_squalane,0.7027233909322917,0.4781983580416342,1.315239564490492e-06
binary,SW,295,0.7375,H2O,0.4738462824719094,2.522515572604847,-2.608715811780211e-06
binary,SW,295,0.7375,Heavy_squalane,0.7034933501169218,0.4787223098875528,1.317474939801874e-06
binary,SW,296,0.74,H2O,0.4768899236264516,2.5387183634544486,-2.604995287027034e-06
binary,SW,296,0.74,Heavy_squalane,0.7042603957161773,0.47924427905897937,1.319687165414735e-06
binary,SW,297,0.7425,H2O,0.4799361038027993,2.5549346707592395,-2.601251437658202e-06
binary,SW,297,0.7425,Heavy_squalane,0.705024548901635,0.4797642799630241,1.321876028429454e-06
binary,SW,298,0.745,H2O,0.4829848045957782,2.571164396539473,-2.597476559969763e-06
binary,SW,298,0.745,Heavy_squalane,0.705785830642439,0.480282326869043,1.324041976025895e-06
binary,SW,299,0.7475,H2O,0.4860360077774207,2.5874074437587593,-2.593675675677374e-06
binary,SW,299,0.7475,Heavy_squalane,0.7065442617061828,0.48079843390923827,1.326185498674018e-06
binary,SW,300,0.75,H2O,0.4890896952897346,2.6036637162855727,-2.58985082552583e-06
binary,SW,300,0.75,Heavy_squalane,0.7072998626592728,0.4813126150789058,1.328306163926188e-06
binary,SW,301,0.7525,H2O,0.4921458492576275,2.6199331189620514,-2.58600137485424e-06
binary,SW,301,0.7525,Heavy_squalane,0.7080526538722683,0.48182488424006903,1.330405055092438e-06
binary,SW,302,0.755,H2O,0.4952044519715953,2.636215557511841,-2.582124317759427e-06
binary,SW,302,0.755,Heavy_squalane,0.7088026555177256,0.48233525512001135,1.332482126616178e-06
binary,SW,303,0.7575,H2O,0.4982654858946695,2.6525109385770795,-2.578227549963727e-06
binary,SW,303,0.7575,Heavy_squalane,0.7095498875740047,0.48284374131386737,1.334537611040003e-06
binary,SW,304,0.76,H2O,0.5013289336592374,2.6688191697014676,-2.574312010116489e-06
binary,SW,304,0.76,Heavy_squalane,0.7102943698265771,0.4833503562855121,1.336571743701855e-06
binary,SW,305,0.7625,H2O,0.5043947780658848,2.68514015932411,-2.570371466432291e-06
binary,SW,305,0.7625,Heavy_squalane,0.7110361218698185,0.48385511336878134,1.338584825441442e-06
binary,SW,306,0.765,H2O,0.507463002084295,2.7014738167842984,-2.566418594653226e-06
binary,SW,306,0.765,Heavy_squalane,0.7117751631092822,0.4843580257690186,1.340577606695931e-06
binary,SW,307,0.7675,H2O,0.5105335888418042,2.71782005226059,-2.562435623902935e-06
binary,SW,307,0.7675,Heavy_squalane,0.7125115127610033,0.4848591065626014,1.34254966181718e-06
binary,SW,308,0.77,H2O,0.5136065216345217,2.7341787768300025,-2.558440049020523e-06
binary,SW,308,0.77,Heavy_squalane,0.7132451898562214,0.4853583687001554,1.344501440931499e-06
binary,SW,309,0.7725,H2O,0.5166817839199328,2.7505499024286375,-2.554423861172091e-06
binary,SW,309,0.7725,Heavy_squalane,0.7139762132416557,0.48585582500674135,1.346433318539749e-06
binary,SW,310,0.775,H2O,0.5197593593156518,2.766933341845041,-2.550389905244948e-06
binary,SW,310,0.775,Heavy_squalane,0.7147046015812499,0.4863514881830425,1.348345624492798e-06
binary,SW,311,0.7775,H2O,0.5228392315960736,2.7833290087023803,-2.546343639721779e-06
binary,SW,311,0.7775,Heavy_squalane,0.715430373357419,0.48684537080621315,1.350238344511715e-06
binary,SW,312,0.78,H2O,0.5259213846952097,2.799736817473538,-2.542272483760313e-06
binary,SW,312,0.78,Heavy_squalane,0.7161535468737602,0.48733748533172333,1.35211181441581e-06
binary,SW,313,0.7825,H2O,0.5290058027012003,2.8161566834519007,-2.538193032062586e-06
binary,SW,313,0.7825,Heavy_squalane,0.7168741402557955,0.48782784409386415,1.353966079686125e-06
binary,SW,314,0.785,H2O,0.5320924698612228,2.832588522777487,-2.534093258577642e-06
binary,SW,314,0.785,Heavy_squalane,0.7175921714541507,0.488316459307911,1.355801913500348e-06
binary,SW,315,0.7875,H2O,0.5351813705696287,2.849032252373795,-2.529983314066118e-06
binary,SW,315,0.7875,Heavy_squalane,0.718307658243823,0.48880334306962536,1.357619163625428e-06
binary,SW,316,0.79,H2O,0.538272489377035,2.8654877899962017,-2.525853520603674e-06
binary,SW,316,0.79,Heavy_squalane,0.7190206182283152,0.48928850735806784,1.359418428643232e-06
binary,SW,317,0.7925,H2O,0.5413658109783367,2.881955054168146,-2.521715893433911e-06
binary,SW,317,0.7925,Heavy_squalane,0.7197310688388975,0.48977196403509604,1.361199398270315e-06
binary,SW,318,0.795,H2O,0.5444613202218032,2.8984339642295525,-2.517562477434928e-06
binary,SW,318,0.795,Heavy_squalane,0.7204390273387178,0.49025372484816154,1.362962524370638e-06
binary,SW,319,0.7975,H2O,0.5475590021012428,2.914924440295122,-2.513404161384248e-06
binary,SW,319,0.7975,Heavy_squalane,0.7211445108230229,0.49073380143046036,1.364708012364381e-06
binary,SW,320,0.8,H2O,0.5506588417587487,2.9314264032689485,-2.509233040100809e-06
binary,SW,320,0.8,Heavy_squalane,0.721847536221792,0.49121220530272497,1.366436478814288e-06
binary,SW,321,0.8025,H2O,0.5537608244746539,2.947939774791043,-2.505044876262626e-06
binary,SW,321,0.8025,Heavy_squalane,0.7225481202994642,0.49168894787303924,1.368147630057892e-06
binary,SW,322,0.805,H2O,0.5568649356766432,2.964464477285843,-2.500841513438705e-06
binary,SW,322,0.805,Heavy_squalane,0.723246279659003,0.4921640404396036,1.36984189076119e-06
binary,SW,323,0.8075,H2O,0.5599711609317823,2.981000433919778,-2.496634354634273e-06
binary,SW,323,0.8075,Heavy_squalane,0.723942030742092,0.49263749419086894,1.371519401069246e-06
binary,SW,324,0.81,H2O,0.5630794859470892,2.997547568604313,-2.492417265484185e-06
binary,SW,324,0.81,Heavy_squalane,0.7246353898312492,0.4931093202069752,1.373180333613585e-06
binary,SW,325,0.8125,H2O,0.5661898965679435,3.0141058059874783,-2.48819244826538e-06
binary,SW,325,0.8125,Heavy_squalane,0.7253263730514524,0.49357952946085687,1.374824864576578e-06
binary,SW,326,0.815,H2O,0.5693023787786679,3.030675071456968,-2.483960560765519e-06
binary,SW,326,0.815,Heavy_squalane,0.7260149963722312,0.4940481328196674,1.376453486241379e-06
binary,SW,327,0.8175,H2O,0.572416918696598,3.047255291108568,-2.479723152905704e-06
binary,SW,327,0.8175,Heavy_squalane,0.7267012756083162,0.4945151410452205,1.378066321603228e-06
binary,SW,328,0.82,H2O,0.575533502572638,3.063846391749114,-2.475473026746316e-06
binary,SW,328,0.82,Heavy_squalane,0.7273852264217144,0.4949805647954024,1.379663434048493e-06
binary,SW,329,0.8225,H2O,0.5786521167918284,3.0804483008995165,-2.471218374724752e-06
binary,SW,329,0.8225,Heavy_squalane,0.7280668643237724,0.4954444146255762,1.381245120941584e-06
binary,SW,330,0.825,H2O,0.5817727478695541,3.097060946774573,-2.466950263315765e-06
binary,SW,330,0.825,Heavy_squalane,0.7287462046762776,0.49590670098933076,1.382811558691521e-06
binary,SW,331,0.8275,H2O,0.5848953824499455,3.1136842582744553,-2.462684628243155e-06
binary,SW,331,0.8275,Heavy_squalane,0.7294232626930235,0.49636743423954643,1.384362777216063e-06
binary,SW,332,0.83,H2O,0.5880200073064454,3.1303181649877287,-2.458410823599117e-06
binary,SW,332,0.83,Heavy_squalane,0.7300980534418443,0.4968266246297791,1.385898952697582e-06
binary,SW,333,0.8325,H2O,0.5911466093424229,3.14696259719462,-2.454124021916416e-06
binary,SW,333,0.8325,Heavy_squalane,0.7307705918466325,0.49728428231563326,1.387420704191967e-06
binary,SW,334,0.835,H2O,0.5942751755807748,3.1636174858116606,-2.449829919638301e-06
binary,SW,334,0.835,Heavy_squalane,0.7314408926869821,0.4977404173545194,1.388927761834971e-06
binary,SW,335,0.8375,H2O,0.5974056931711522,3.180282762430157,-2.445531589486759e-06
binary,SW,335,0.8375,Heavy_squalane,0.7321089706016064,0.4981950397079797,1.390420240084695e-06
binary,SW,336,0.84,H2O,0.600538149388384,3.1969583593077973,-2.441229554108384e-06
binary,SW,336,0.84,Heavy_squalane,0.7327748400898535,0.4986481592427191,1.391898597226839e-06
binary,SW,337,0.8425,H2O,0.6036725316264988,3.213644209336829,-2.436932390545004e-06
binary,SW,337,0.8425,Heavy_squalane,0.7334385155122654,0.4990997857309863,1.393362966229229e-06
binary,SW,338,0.845,H2O,0.6068088274016116,3.2303402460594253,-2.432629867725995e-06
binary,SW,338,0.845,Heavy_squalane,0.7341000110930137,0.4995499288522306,1.394813766393817e-06
binary,SW,339,0.8475,H2O,0.6099470243437048,3.2470464036239317,-2.428329252311426e-06
binary,SW,339,0.8475,Heavy_squalane,0.7347593409199732,0.4999985981931524,1.396250715466171e-06
binary,SW,340,0.85,H2O,0.6130871102062715,3.263762616836199,-2.424016825237972e-06
binary,SW,340,0.85,Heavy_squalane,0.7354165189485393,0.5004458032503007,1.397674403264371e-06
binary,SW,341,0.8525,H2O,0.6162290728536318,3.2804888210920673,-2.419704393782072e-06
binary,SW,341,0.8525,Heavy_squalane,0.7360715590007458,0.5008915534294731,1.399084663805284e-06
binary,SW,342,0.855,H2O,0.6193729002661723,3.2972249524052546,-2.415393263746547e-06
binary,SW,342,0.855,Heavy_squalane,0.7367244747681186,0.5013358580476571,1.400481513558787e-06
binary,SW,343,0.8575,H2O,0.6225185805433973,3.3139709474235994,-2.411080061155263e-06
binary,SW,343,0.8575,Heavy_squalane,0.737375279814047,0.5017787263346445,1.401865759171177e-06
binary,SW,344,0.86,H2O,0.6256661018867173,3.3307267433374395,-2.406765083910853e-06
binary,SW,344,0.86,Heavy_squalane,0.7380239875719452,0.5022201674317798,1.40323675219765e-06
binary,SW,345,0.8625,H2O,0.6288154526206254,3.347492277992338,-2.402448376790614e-06
binary,SW,345,0.8625,Heavy_squalane,0.7386706113513255,0.5026601903960931,1.404595542404085e-06
binary,SW,346,0.865,H2O,0.6319666211686725,3.3642674897611937,-2.398125715860898e-06
binary,SW,346,0.865,Heavy_squalane,0.7393151643345518,0.5030988041980909,1.405941696662897e-06
binary,SW,347,0.8675,H2O,0.6351195960679813,3.3810523176215033,-2.39380405281124e-06
binary,SW,347,0.8675,Heavy_squalane,0.7399576595814843,0.5035360177249171,1.407275483931735e-06
binary,SW,348,0.87,H2O,0.6382743659610829,3.3978467011119036,-2.389481317907776e-06
binary,SW,348,0.87,Heavy_squalane,0.7405981100294711,0.5039718397803463,1.408596927404418e-06
binary,SW,349,0.8725,H2O,0.6414309195991761,3.414650580349522,-2.385159824092522e-06
binary,SW,349,0.8725,Heavy_squalane,0.7412365284956434,0.5044062790863469,1.409906415709638e-06
binary,SW,350,0.875,H2O,0.644589245833984,3.431463895986628,-2.380841903064476e-06
binary,SW,350,0.875,Heavy_squalane,0.7418729276768891,0.5048393442830625,1.411203748791257e-06
binary,SW,351,0.8775,H2O,0.6477493336279613,3.448286589264967,-2.376516254432922e-06
binary,SW,351,0.8775,Heavy_squalane,0.7425073201535083,0.5052710439312994,1.412489696880517e-06
binary,SW,352,0.88,H2O,0.650911172036993,3.465118601923662,-2.372197263402419e-06
binary,SW,352,0.88,Heavy_squalane,0.7431397183873246,0.5057013865112414,1.41376380826456e-06
binary,SW,353,0.8825,H2O,0.6540747502229913,3.4819598762662687,-2.367878969099464e-06
binary,SW,353,0.8825,Heavy_squalane,0.743770134725775,0.5061303804252332,1.415026275671182e-06
binary,SW,354,0.885,H2O,0.657240057450432,3.4988103551423397,-2.363559576525318e-06
binary,SW,354,0.885,Heavy_squalane,0.7443985814027645,0.5065580339983615,1.416277625683196e-06
binary,SW,355,0.8875,H2O,0.6604070830759695,3.5156699818921404,-2.359238313846666e-06
binary,SW,355,0.8875,Heavy_squalane,0.7450250705381348,0.5069843554780942,1.417517470125209e-06
binary,SW,356,0.89,H2O,0.6635758165612239,3.5325387004147184,-2.354923635040238e-06
binary,SW,356,0.89,Heavy_squalane,0.7456496141417094,0.507409353037032,1.418746383705319e-06
binary,SW,357,0.8925,H2O,0.6667462474600984,3.54941645510039,-2.350608378024952e-06
binary,SW,357,0.8925,Heavy_squalane,0.7462722241122872,0.5078330347722247,1.41996434096321e-06
binary,SW,358,0.895,H2O,0.6699183654247157,3.5663031908623433,-2.346304344258492e-06
binary,SW,358,0.895,Heavy_squalane,0.7468929122402866,0.5082554087069695,1.42117167144755e-06
binary,SW,359,0.8975,H2O,0.6730921601973937,3.5831988530939167,-2.342000063692697e-06
binary,SW,359,0.8975,Heavy_squalane,0.7475116902076395,0.5086764827907394,1.422368129772261e-06
binary,SW,360,0.9,H2O,0.67626762161901,3.600103387713132,-2.337694083157473e-06
binary,SW,360,0.9,Heavy_squalane,0.7481285695908658,0.5090962649012754,1.42355415299352e-06
binary,SW,361,0.9025,H2O,0.6794447396186827,3.6170167411077587,-2.333391803063707e-06
binary,SW,361,0.9025,Heavy_squalane,0.748743561860494,0.5095147628441918,1.424729629221925e-06
binary,SW,362,0.905,H2O,0.6826235042175313,3.633938860155334,-2.329095472398878e-06
binary,SW,362,0.905,Heavy_squalane,0.7493566783832019,0.5099319843544338,1.425894549693687e-06
binary,SW,363,0.9075,H2O,0.6858039055324903,3.650869692243465,-2.324801803412078e-06
binary,SW,363,0.9075,Heavy_squalane,0.7499679304239459,0.5103479370977253,1.427049626919923e-06
binary,SW,364,0.91,H2O,0.6889859337613121,3.6678091851899928,-2.320508838251632e-06
binary,SW,364,0.91,Heavy_squalane,0.7505773291444511,0.5107626286695423,1.428194481186831e-06
binary,SW,365,0.9125,H2O,0.6921695791958856,3.684757287313892,-2.316223692000231e-06
binary,SW,365,0.9125,Heavy_squalane,0.7511848856071308,0.5111760665977797,1.429329503087399e-06
binary,SW,366,0.915,H2O,0.6953548322119679,3.70171394738061,-2.311937341785981e-06
binary,SW,366,0.915,Heavy_squalane,0.7517906107744703,0.5115882583423322,1.430454656282125e-06
binary,SW,367,0.9175,H2O,0.698541683273145,3.7186791146231495,-2.307659207583784e-06
binary,SW,367,0.9175,Heavy_squalane,0.7523945155111122,0.5119992112965133,1.431570119295426e-06
binary,SW,368,0.92,H2O,0.7017301229253244,3.735652738712751,-2.303389664751148e-06
binary,SW,368,0.92,Heavy_squalane,0.7529966105841296,0.5124089327872408,1.432675697284106e-06
binary,SW,369,0.9225,H2O,0.7049201418031659,3.752634769793127,-2.299123891260245e-06
binary,SW,369,0.9225,Heavy_squalane,0.7535969066655389,0.5128174300767474,1.433771787262896e-06
binary,SW,370,0.925,H2O,0.70811173062224,3.7696251584387173,-2.294855197239948e-06
binary,SW,370,0.925,Heavy_squalane,0.7541954143321054,0.513224710362448,1.434858481931525e-06
binary,SW,371,0.9275,H2O,0.7113048801831601,3.7866238556766865,-2.290594357639277e-06
binary,SW,371,0.9275,Heavy_squalane,0.754792144067385,0.5136307807783292,1.435936225372312e-06
binary,SW,372,0.93,H2O,0.7144995813613635,3.803630812932524,-2.286337527725814e-06
binary,SW,372,0.93,Heavy_squalane,0.7553871062610683,0.5140356483945029,1.437004635000558e-06
binary,SW,373,0.9325,H2O,0.7176958251185267,3.820645982090811,-2.282089418390925e-06
binary,SW,373,0.9325,Heavy_squalane,0.7559803112123445,0.5144393202194952,1.438064065825247e-06
binary,SW,374,0.935,H2O,0.720893602494803,3.837669315453902,-2.2778447950389e-06
binary,SW,374,0.935,Heavy_squalane,0.7565717691296757,0.5148418032000934,1.439114744496085e-06
binary,SW,375,0.9375,H2O,0.7240929046058882,3.8547007657262973,-2.273603874892818e-06
binary,SW,375,0.9375,Heavy_squalane,0.7571614901314575,0.515243104221795,1.440156518175619e-06
binary,SW,376,0.94,H2O,0.7272937226473694,3.871740286037802,-2.269369732734705e-06
